Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
12.469,Chrimata,Tick,50,0,50,-50,150800,150900,1495,13505,8505,OK
12.797,Chrimata4,Tick,0,0,0,0,150800,151100,0,0,0,OK
12.797,Chrimata,Tick,50,0,50,-50,150800,151100,1495,13505,-1495,OK
13.015,Chrimata4,Tick,0,0,0,0,150900,150900,0,0,0,OK
13.015,Chrimata,Tick,50,0,50,-50,150900,150900,1495,13505,13505,OK
13.219,Chrimata4,Tick,0,0,0,0,150900,150900,0,0,0,OK
13.219,Chrimata,Tick,50,0,50,-50,150900,150900,1495,13505,13505,OK
13.562,Chrimata4,Tick,0,0,0,0,150900,150900,0,0,0,OK
13.562,Chrimata,Tick,50,0,50,-50,150900,150900,1495,13505,13505,OK
13.797,Chrimata4,Tick,0,0,0,0,150900,150900,0,0,0,OK
13.797,Chrimata,Tick,50,0,50,-50,150900,150900,1495,13505,13505,OK
13.969,Chrimata4,Tick,0,0,0,0,150400,151200,0,0,0,OK
13.969,Chrimata,Tick,50,0,50,-50,150400,151200,1495,13505,-1495,OK
14.297,Chrimata4,Tick,0,0,0,0,151400,151200,0,0,0,OK
14.297,Chrimata,Tick,50,0,50,-50,151400,151200,1495,13505,23505,OK
14.547,Chrimata4,Tick,0,0,0,0,151400,151100,0,0,0,OK
14.547,Chrimata,Tick,50,0,50,-50,151400,151100,1495,13505,28505,OK
14.75,Chrimata4,Tick,0,0,0,0,151800,151200,0,0,0,OK
14.75,Chrimata,Tick,50,0,50,-50,151800,151200,1495,13505,28505,OK
14.984,Chrimata4,Tick,0,0,0,0,151800,150900,0,0,0,OK
14.984,Chrimata,Tick,50,0,50,-50,151800,150900,1495,13505,28505,OK
15.265,Chrimata4,Tick,0,0,0,0,151800,151100,0,0,0,OK
15.265,Chrimata,Tick,50,0,50,-50,151800,151100,1495,13505,28505,OK
15.515,Chrimata4,Tick,0,0,0,0,150700,151500,0,0,0,OK
15.515,Chrimata,Tick,50,0,50,-50,150700,151500,1495,13505,-1495,OK
15.703,Chrimata4,Tick,0,0,0,0,152000,151500,0,0,0,OK
15.703,Chrimata,Tick,50,0,50,-50,152000,151500,1495,13505,28505,OK
15.984,Chrimata4,Tick,0,0,0,0,152000,151500,0,0,0,OK
15.984,Chrimata,Tick,50,0,50,-50,152000,151500,1495,13505,28505,OK
16.312,Chrimata4,Tick,0,0,0,0,152000,151200,0,0,0,OK
16.312,Chrimata,Tick,50,0,50,-50,152000,151200,1495,13505,28505,OK
16.515,Chrimata4,Tick,0,0,0,0,152000,151200,0,0,0,OK
16.515,Chrimata,Tick,50,0,50,-50,152000,151200,1495,13505,28505,OK
16.781,Chrimata4,Tick,0,0,0,0,152000,151600,0,0,0,OK
16.781,Chrimata,Tick,50,0,50,-50,152000,151600,1495,13505,28505,OK
17.0,Chrimata4,Tick,0,0,0,0,152000,151600,0,0,0,OK
17.0,Chrimata,Tick,50,0,50,-50,152000,151600,1495,13505,28505,OK
17.297,Chrimata4,Tick,0,0,0,0,152300,152100,0,0,0,OK
17.297,Chrimata,Tick,50,0,50,-50,152300,152100,1495,13505,23505,OK
17.5,Chrimata4,Tick,0,0,0,0,152300,152200,0,0,0,OK
17.5,Chrimata,Tick,50,0,50,-50,152300,152200,1495,13505,18505,OK
17.734,Chrimata4,Tick,0,0,0,0,152300,152200,0,0,0,OK
17.734,Chrimata,Tick,50,0,50,-50,152300,152200,1495,13505,18505,OK
18.031,Chrimata4,Tick,0,0,0,0,152300,152000,0,0,0,OK
18.031,Chrimata,Tick,50,0,50,-50,152300,152000,1495,13505,28505,OK
18.265,Chrimata4,Tick,0,0,0,0,152300,151900,0,0,0,OK
18.265,Chrimata,Tick,50,0,50,-50,152300,151900,1495,13505,28505,OK
18.484,Chrimata4,Tick,0,0,0,0,152300,151900,0,0,0,OK
18.484,Chrimata,Tick,50,0,50,-50,152300,151900,1495,13505,28505,OK
18.734,Chrimata4,Tick,0,0,0,0,152300,151900,0,0,0,OK
18.734,Chrimata,Tick,50,0,50,-50,152300,151900,1495,13505,28505,OK
19.047,Chrimata4,Tick,0,0,0,0,152300,151900,0,0,0,OK
19.047,Chrimata,Tick,50,0,50,-50,152300,151900,1495,13505,28505,OK
19.219,Chrimata4,Tick,0,0,0,0,152300,151900,0,0,0,OK
19.219,Chrimata,Tick,50,0,50,-50,152300,151900,1495,13505,28505,OK
19.562,Chrimata4,Tick,0,0,0,0,151000,151500,0,0,0,OK
19.562,Chrimata,Tick,50,0,50,-50,151000,151500,1495,13505,-1495,OK
19.734,Chrimata4,Tick,0,0,0,0,151000,151900,0,0,0,OK
19.734,Chrimata,Tick,50,0,50,-50,151000,151900,1495,13505,-1495,OK
20.0,Chrimata4,Tick,0,0,0,0,151000,151900,0,0,0,OK
20.0,Chrimata,Tick,50,0,50,-50,151000,151900,1495,13505,-1495,OK
20.281,Chrimata4,Tick,0,0,0,0,151000,151900,0,0,0,OK
20.281,Chrimata,Tick,50,0,50,-50,151000,151900,1495,13505,-1495,OK
20.453,Chrimata4,Tick,0,0,0,0,151000,151900,0,0,0,OK
20.453,Chrimata,Tick,50,0,50,-50,151000,151900,1495,13505,-1495,OK
20.75,Chrimata4,Tick,0,0,0,0,151900,151900,0,0,0,OK
20.75,Chrimata,Tick,60,0,60,-60,151900,151900,1799,14201,14201,OK
21.0,Chrimata4,Tick,0,0,0,0,151900,152000,0,0,0,OK
21.0,Chrimata,Tick,60,0,60,-60,151900,152000,1799,14201,8201,OK
21.281,Chrimata4,Tick,0,0,0,0,151900,152000,0,0,0,OK
21.281,Chrimata,Tick,60,0,60,-60,151900,152000,1799,14201,8201,OK
21.484,Chrimata4,Tick,0,0,0,0,151900,152000,0,0,0,OK
21.484,Chrimata,Tick,60,0,60,-60,151900,152000,1799,14201,8201,OK
21.703,Chrimata4,Tick,0,0,0,0,151900,152000,0,0,0,OK
21.703,Chrimata,Tick,60,0,60,-60,151900,152000,1799,14201,8201,OK
22.0,Chrimata4,Tick,0,0,0,0,151900,152000,0,0,0,OK
22.0,Chrimata,Tick,60,0,60,-60,151900,152000,1799,14201,8201,OK
22.25,Chrimata4,Tick,0,0,0,0,152300,152000,0,0,0,OK
22.25,Chrimata,Tick,60,0,60,-60,152300,152000,1799,14201,32201,OK
22.562,Chrimata4,Tick,0,0,0,0,152600,152000,0,0,0,OK
22.562,Chrimata,Tick,60,0,60,-60,152600,152000,1799,14201,32201,OK
22.719,Chrimata4,Tick,0,0,0,0,152600,152000,0,0,0,OK
22.719,Chrimata,Tick,60,0,60,-60,152600,152000,1799,14201,32201,OK
23.062,Chrimata4,Tick,0,0,0,0,152600,151800,0,0,0,OK
23.062,Chrimata,Tick,60,0,60,-60,152600,151800,1799,14201,32201,OK
23.219,Chrimata4,Tick,0,0,0,0,152600,151800,0,0,0,OK
23.219,Chrimata,Tick,60,0,60,-60,152600,151800,1799,14201,32201,OK
23.469,Chrimata4,Tick,0,0,0,0,152600,151600,0,0,0,OK
23.469,Chrimata,Tick,60,0,60,-60,152600,151600,1799,14201,32201,OK
23.719,Chrimata4,Tick,0,0,0,0,152600,151500,0,0,0,OK
23.719,Chrimata,Tick,60,0,60,-60,152600,151500,1799,14201,32201,OK
24.0,Chrimata4,Tick,0,0,0,0,152600,151500,0,0,0,OK
24.0,Chrimata,Tick,60,0,60,-60,152600,151500,1799,14201,32201,OK
24.265,Chrimata4,Tick,0,0,0,0,152600,151400,0,0,0,OK
24.265,Chrimata,Tick,60,0,60,-60,152600,151400,1799,14201,32201,OK
24.469,Chrimata4,Tick,0,0,0,0,150900,151400,0,0,0,OK
24.469,Chrimata,Tick,60,0,60,-60,150900,151400,1799,14201,-3799,OK
24.703,Chrimata4,Tick,0,0,0,0,150900,151400,0,0,0,OK
24.703,Chrimata,Tick,60,0,60,-60,150900,151400,1799,14201,-3799,OK
25.0,Chrimata4,Tick,0,0,0,0,150900,151100,0,0,0,OK
25.0,Chrimata,Tick,60,0,60,-60,150900,151100,1799,14201,2201,OK
25.234,Chrimata4,Tick,0,0,0,0,150900,151100,0,0,0,OK
25.234,Chrimata,Tick,60,0,60,-60,150900,151100,1799,14201,2201,OK
25.515,Chrimata4,Tick,0,0,0,0,150900,151100,0,0,0,OK
25.515,Chrimata,Tick,60,0,60,-60,150900,151100,1799,14201,2201,OK
25.812,Chrimata4,Tick,0,0,0,0,150900,151100,0,0,0,OK
25.812,Chrimata,Tick,60,0,60,-60,150900,151100,1799,14201,2201,OK
26.031,Chrimata4,Tick,0,0,0,0,150900,151100,0,0,0,OK
26.031,Chrimata,Tick,60,0,60,-60,150900,151100,1799,14201,2201,OK
26.234,Chrimata4,Tick,0,0,0,0,150900,151100,0,0,0,OK
26.234,Chrimata,Tick,60,0,60,-60,150900,151100,1799,14201,2201,OK
26.531,Chrimata4,Tick,0,0,0,0,150900,151000,0,0,0,OK
26.531,Chrimata,Tick,60,0,60,-60,150900,151000,1799,14201,8201,OK
26.765,Chrimata4,Tick,0,0,0,0,150900,151000,0,0,0,OK
26.765,Chrimata,Tick,60,0,60,-60,150900,151000,1799,14201,8201,OK
26.984,Chrimata4,Tick,0,0,0,0,150900,151000,0,0,0,OK
26.984,Chrimata,Tick,60,0,60,-60,150900,151000,1799,14201,8201,OK
27.25,Chrimata4,Tick,0,0,0,0,150500,151000,0,0,0,OK
27.25,Chrimata,Tick,60,0,60,-60,150500,151000,1799,14201,-3799,OK
27.515,Chrimata4,Tick,0,0,0,0,150500,151000,0,0,0,OK
27.515,Chrimata,Tick,60,0,60,-60,150500,151000,1799,14201,-3799,OK
27.75,Chrimata4,Tick,0,0,0,0,150500,151500,0,0,0,OK
27.75,Chrimata,Tick,60,0,60,-60,150500,151500,1799,14201,-3799,OK
28.015,Chrimata4,Tick,0,0,0,0,150500,151500,0,0,0,OK
28.015,Chrimata,Tick,60,0,60,-60,150500,151500,1799,14201,-3799,OK
28.25,Chrimata4,Tick,0,0,0,0,150500,151500,0,0,0,OK
28.25,Chrimata,Tick,60,0,60,-60,150500,151500,1799,14201,-3799,OK
28.5,Chrimata4,Tick,0,0,0,0,150500,151500,0,0,0,OK
28.5,Chrimata,Tick,60,0,60,-60,150500,151500,1799,14201,-3799,OK
28.75,Chrimata4,Tick,0,0,0,0,150500,151500,0,0,0,OK
28.75,Chrimata,Tick,60,0,60,-60,150500,151500,1799,14201,-3799,OK
29.031,Chrimata4,Tick,0,0,0,0,150500,151500,0,0,0,OK
29.031,Chrimata,Tick,60,0,60,-60,150500,151500,1799,14201,-3799,OK
29.234,Chrimata4,Tick,0,0,0,0,150500,151500,0,0,0,OK
29.234,Chrimata,Tick,60,0,60,-60,150500,151500,1799,14201,-3799,OK
29.484,Chrimata4,Tick,0,0,0,0,150500,151500,0,0,0,OK
29.484,Chrimata,Tick,60,0,60,-60,150500,151500,1799,14201,-3799,OK
29.765,Chrimata4,Tick,0,0,0,0,150500,151500,0,0,0,OK
29.765,Chrimata,Tick,60,0,60,-60,150500,151500,1799,14201,-3799,OK
30.015,Chrimata4,Tick,0,0,0,0,150500,151100,0,0,0,OK
30.015,Chrimata,Tick,60,0,60,-60,150500,151100,1799,14201,-3799,OK
30.312,Chrimata4,Tick,0,0,0,0,151200,151100,0,0,0,OK
30.312,Chrimata,Tick,60,0,60,-60,151200,151100,1799,14201,20201,OK
30.469,Chrimata4,Tick,0,0,0,0,151200,151100,0,0,0,OK
30.469,Chrimata,Tick,60,0,60,-60,151200,151100,1799,14201,20201,OK
30.703,Chrimata4,Tick,0,0,0,0,151200,151000,0,0,0,OK
30.703,Chrimata,Tick,60,0,60,-60,151200,151000,1799,14201,26201,OK
31.047,Chrimata4,Tick,0,0,0,0,151200,150900,0,0,0,OK
31.047,Chrimata,Tick,60,0,60,-60,151200,150900,1799,14201,32201,OK
31.203,Chrimata4,Tick,0,0,0,0,151200,150900,0,0,0,OK
31.203,Chrimata,Tick,60,0,60,-60,151200,150900,1799,14201,32201,OK
31.515,Chrimata4,Tick,0,0,0,0,151200,150900,0,0,0,OK
31.515,Chrimata,Tick,60,0,60,-60,151200,150900,1799,14201,32201,OK
31.719,Chrimata4,Tick,0,0,0,0,151200,151100,0,0,0,OK
31.719,Chrimata,Tick,60,0,60,-60,151200,151100,1799,14201,20201,OK
31.984,Chrimata4,Tick,0,0,0,0,151200,151100,0,0,0,OK
31.984,Chrimata,Tick,60,0,60,-60,151200,151100,1799,14201,20201,OK
32.265,Chrimata4,Tick,0,0,0,0,151200,151100,0,0,0,OK
32.265,Chrimata,Tick,60,0,60,-60,151200,151100,1799,14201,20201,OK
32.531,Chrimata4,Tick,0,33,-33,33,151100,150900,997,8903,2303,OK
32.531,Chrimata,Tick,60,10,50,-50,151100,150900,2101,16899,26899,OK
32.703,Chrimata4,Tick,0,33,-33,33,151100,150800,997,8903,-997,OK
32.703,Chrimata,Tick,60,10,50,-50,151100,150800,2101,16899,31899,OK
32.953,Chrimata4,Tick,0,33,-33,33,151100,150400,997,8903,-997,OK
32.953,Chrimata,Tick,60,10,50,-50,151100,150400,2101,16899,31899,OK
33.234,Chrimata4,Tick,0,33,-33,33,151100,150300,997,8903,-997,OK
33.234,Chrimata,Tick,60,10,50,-50,151100,150300,2101,16899,31899,OK
33.453,Chrimata4,Tick,0,33,-33,33,151100,150300,997,8903,-997,OK
33.453,Chrimata,Tick,60,10,50,-50,151100,150300,2101,16899,31899,OK
33.75,Chrimata4,Tick,0,33,-33,33,151100,150300,997,8903,-997,OK
33.75,Chrimata,Tick,60,10,50,-50,151100,150300,2101,16899,31899,OK
34.015,Chrimata4,Tick,0,33,-33,33,151100,150300,997,8903,-997,OK
34.015,Chrimata,Tick,60,10,50,-50,151100,150300,2101,16899,31899,OK
34.219,Chrimata4,Tick,0,33,-33,33,151100,150200,997,8903,-997,OK
34.219,Chrimata,Tick,60,10,50,-50,151100,150200,2101,16899,31899,OK
34.469,Chrimata4,Tick,0,33,-33,33,151100,150200,997,8903,-997,OK
34.469,Chrimata,Tick,60,10,50,-50,151100,150200,2101,16899,31899,OK
34.703,Chrimata4,Tick,0,33,-33,33,151100,150300,997,8903,-997,OK
34.703,Chrimata,Tick,60,10,50,-50,151100,150300,2101,16899,31899,OK
35.0,Chrimata4,Tick,0,33,-33,33,151100,150300,997,8903,-997,OK
35.0,Chrimata,Tick,60,10,50,-50,151100,150300,2101,16899,31899,OK
35.265,Chrimata4,Tick,0,33,-33,33,151100,150200,997,8903,-997,OK
35.265,Chrimata,Tick,60,10,50,-50,151100,150200,2101,16899,31899,OK
35.531,Chrimata4,Tick,0,33,-33,33,151100,150200,997,8903,-997,OK
35.531,Chrimata,Tick,60,10,50,-50,151100,150200,2101,16899,31899,OK
35.797,Chrimata4,Tick,0,33,-33,33,151100,150200,997,8903,-997,OK
35.797,Chrimata,Tick,60,10,50,-50,151100,150200,2101,16899,31899,OK
36.0,Chrimata4,Tick,0,33,-33,33,151100,150200,997,8903,-997,OK
36.0,Chrimata,Tick,60,10,50,-50,151100,150200,2101,16899,31899,OK
36.265,Chrimata4,Tick,0,33,-33,33,151100,150400,997,8903,-997,OK
36.265,Chrimata,Tick,60,10,50,-50,151100,150400,2101,16899,31899,OK
36.547,Chrimata4,Tick,0,33,-33,33,151100,150400,997,8903,-997,OK
36.547,Chrimata,Tick,60,10,50,-50,151100,150400,2101,16899,31899,OK
36.797,Chrimata4,Tick,0,33,-33,33,151100,150400,997,8903,-997,OK
36.797,Chrimata,Tick,60,10,50,-50,151100,150400,2101,16899,31899,OK
37.062,Chrimata4,Tick,0,33,-33,33,151100,150400,997,8903,-997,OK
37.062,Chrimata,Tick,60,10,50,-50,151100,150400,2101,16899,31899,OK
37.281,Chrimata4,Tick,0,33,-33,33,151100,150200,997,8903,-997,OK
37.281,Chrimata,Tick,60,10,50,-50,151100,150200,2101,16899,31899,OK
37.484,Chrimata4,Tick,0,33,-33,33,151100,150200,997,8903,-997,OK
37.484,Chrimata,Tick,60,10,50,-50,151100,150200,2101,16899,31899,OK
37.75,Chrimata4,Tick,0,33,-33,33,151100,150200,997,8903,-997,OK
37.75,Chrimata,Tick,60,10,50,-50,151100,150200,2101,16899,31899,OK
38.015,Chrimata4,Tick,0,33,-33,33,151100,150200,997,8903,-997,OK
38.015,Chrimata,Tick,60,10,50,-50,151100,150200,2101,16899,31899,OK
38.219,Chrimata4,Tick,0,33,-33,33,151100,150200,997,8903,-997,OK
38.219,Chrimata,Tick,60,10,50,-50,151100,150200,2101,16899,31899,OK
38.484,Chrimata4,Tick,0,33,-33,33,151100,150200,997,8903,-997,OK
38.484,Chrimata,Tick,60,10,50,-50,151100,150200,2101,16899,31899,OK
38.719,Chrimata4,Tick,0,33,-33,33,150400,150200,997,8903,2303,OK
38.719,Chrimata,Tick,60,10,50,-50,150400,150200,2101,16899,26899,OK
38.984,Chrimata4,Tick,0,33,-33,33,150400,150300,997,8903,5603,OK
38.984,Chrimata,Tick,60,10,50,-50,150400,150300,2101,16899,21899,OK
39.203,Chrimata4,Tick,0,33,-33,33,150600,150300,997,8903,-997,OK
39.203,Chrimata,Tick,60,10,50,-50,150600,150300,2101,16899,31899,OK
39.5,Chrimata4,Tick,0,33,-33,33,149800,150300,997,8903,18803,OK
39.5,Chrimata,Tick,60,10,50,-50,149800,150300,2101,16899,1899,OK
39.765,Chrimata4,Tick,0,33,-33,33,150000,150300,997,8903,18803,OK
39.765,Chrimata,Tick,60,10,50,-50,150000,150300,2101,16899,1899,OK
40.015,Chrimata4,Tick,34,33,1,-1,150600,150300,2021,11279,11579,OK
40.015,Chrimata,Tick,70,10,60,-60,150600,150300,2402,17598,35598,OK
40.312,Chrimata4,Tick,60,33,27,-27,150400,150300,2805,12895,15595,OK
40.312,Chrimata,Tick,80,10,70,-70,150400,150300,2703,20297,27297,OK
40.5,Chrimata4,Tick,60,33,27,-27,151200,150900,2805,12895,20995,OK
40.5,Chrimata,Tick,80,10,70,-70,151200,150900,2703,20297,41297,OK
40.797,Chrimata4,Tick,60,33,27,-27,151200,150900,2805,12895,20995,OK
40.797,Chrimata,Tick,80,10,70,-70,151200,150900,2703,20297,41297,OK
41.031,Chrimata4,Tick,60,33,27,-27,151200,151200,2805,12895,12895,OK
41.031,Chrimata,Tick,80,10,70,-70,151200,151200,2703,20297,20297,OK
41.25,Chrimata4,Tick,60,33,27,-27,151200,151200,2805,12895,12895,OK
41.25,Chrimata,Tick,90,10,80,-80,151200,151200,3005,20995,20995,OK
41.5,Chrimata4,Tick,83,33,50,-50,151200,151200,3501,14499,14499,OK
41.5,Chrimata,Tick,100,10,90,-90,151200,151200,3307,21693,21693,OK
41.765,Chrimata4,Tick,83,33,50,-50,151200,151200,3501,14499,14499,OK
41.765,Chrimata,Tick,100,10,90,-90,151200,151200,3307,21693,21693,OK
42.0,Chrimata4,Tick,83,33,50,-50,151200,151200,3501,14499,14499,OK
42.0,Chrimata,Tick,100,10,90,-90,151200,151200,3307,21693,21693,OK
42.265,Chrimata4,Tick,83,33,50,-50,151200,151400,3501,14499,4499,OK
42.265,Chrimata,Tick,100,10,90,-90,151200,151400,3307,21693,3693,OK
42.515,Chrimata4,Tick,83,33,50,-50,151200,151500,3501,14499,-501,OK
42.515,Chrimata,Tick,100,10,90,-90,151200,151500,3307,21693,-5307,OK
42.75,Chrimata4,Tick,83,33,50,-50,151200,151500,3501,14499,-501,OK
42.75,Chrimata,Tick,100,10,90,-90,151200,151500,3307,21693,-5307,OK
43.031,Chrimata4,Tick,83,33,50,-50,151200,151400,3501,14499,4499,OK
43.031,Chrimata,Tick,100,10,90,-90,151200,151400,3307,21693,3693,OK
43.203,Chrimata4,Tick,83,33,50,-50,151200,151400,3501,14499,4499,OK
43.203,Chrimata,Tick,100,10,90,-90,151200,151400,3307,21693,3693,OK
43.5,Chrimata4,Tick,83,33,50,-50,151200,151400,3501,14499,4499,OK
43.5,Chrimata,Tick,100,10,90,-90,151200,151400,3307,21693,3693,OK
