Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
1.253533,Pythoneers_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.253533,dup3dupca_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.253533,Chrimata_171201,Tick,0,0,0,0,,140400,0,0,0,OK
1.253533,BristolZITraders_2223,Tick,0,0,0,0,,140400,0,0,0,OK
1.253533,TradininMilano_152420,Tick,0,0,0,0,,140400,0,0,0,OK
1.46724,NeilShah1_81703,Tick,0,0,0,0,,140400,0,0,0,OK
1.46724,TheStockOverflowers_135792,Tick,0,0,0,0,,140400,0,0,0,OK
1.46724,NotSoSharpe_420,Tick,0,0,0,0,,140400,0,0,0,OK
1.46724,Pythoneers_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.46724,dup3dupca_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.46724,Chrimata_171201,Tick,0,0,0,0,,140400,0,0,0,OK
1.46724,BristolZITraders_2223,Tick,0,0,0,0,,140400,0,0,0,OK
1.46724,TradininMilano_152420,Tick,0,0,0,0,,140400,0,0,0,OK
1.764049,NeilShah1_81703,Tick,0,0,0,0,,140400,0,0,0,OK
1.764049,TheStockOverflowers_135792,Tick,0,0,0,0,,140400,0,0,0,OK
1.764049,NotSoSharpe_420,Tick,0,0,0,0,,140400,0,0,0,OK
1.764049,Pythoneers_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.764049,dup3dupca_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.764049,Chrimata_171201,Tick,0,0,0,0,,140400,0,0,0,OK
1.764049,BristolZITraders_2223,Tick,0,0,0,0,,140400,0,0,0,OK
1.764049,TradininMilano_152420,Tick,0,0,0,0,,140400,0,0,0,OK
2.036015,NeilShah1_81703,Tick,0,50,-50,50,140900,140400,-704,15704,1654,OK
2.036015,TheStockOverflowers_135792,Tick,0,14,-14,14,140900,140400,-197,1597,-2337,OK
2.036015,NotSoSharpe_420,Tick,0,10,-10,0,140900,140400,-140,1405140,-1670,OK
2.036015,Pythoneers_1,Tick,0,0,0,0,140900,140400,0,0,0,OK
2.036015,dup3dupca_1,Tick,0,10,-10,10,140900,140400,-141,3141,331,OK
2.036015,Chrimata_171201,Tick,0,10,-10,10,140900,140400,-141,1141,-1669,OK
2.036015,BristolZITraders_2223,Tick,0,10,-10,0,140900,140400,-141,1406141,-669,OK
2.036015,TradininMilano_152420,Tick,0,21,-21,21,140900,140400,-296,5696,-205,OK
2.291537,NeilShah1_81703,Tick,0,50,-50,50,140900,140400,-704,15704,1654,OK
2.291537,TheStockOverflowers_135792,Tick,0,14,-14,14,140900,140400,-197,1597,-2337,OK
2.291537,NotSoSharpe_420,Tick,0,10,-10,0,140900,140400,-140,1405140,-1670,OK
2.291537,Pythoneers_1,Tick,0,0,0,0,140900,140400,0,0,0,OK
2.291537,dup3dupca_1,Tick,0,10,-10,10,140900,140400,-141,3141,331,OK
2.291537,Chrimata_171201,Tick,0,10,-10,10,140900,140400,-141,1141,-1669,OK
2.291537,BristolZITraders_2223,Tick,0,10,-10,0,140900,140400,-141,1406141,-669,OK
2.291537,TradininMilano_152420,Tick,0,21,-21,21,140900,140400,-296,5696,-205,OK
2.480743,NeilShah1_81703,Tick,0,50,-50,50,140900,140600,-704,15704,1654,OK
2.480743,TheStockOverflowers_135792,Tick,0,14,-14,14,140900,140600,-197,1597,-2337,OK
2.480743,NotSoSharpe_420,Tick,0,10,-10,0,140900,140600,-140,1405140,-3670,OK
2.480743,Pythoneers_1,Tick,0,0,0,0,140900,140600,0,0,0,OK
2.480743,dup3dupca_1,Tick,0,10,-10,10,140900,140600,-141,3141,331,OK
2.480743,Chrimata_171201,Tick,0,10,-10,10,140900,140600,-141,1141,-1669,OK
2.480743,BristolZITraders_2223,Tick,0,10,-10,0,140900,140600,-141,1406141,-2669,OK
2.480743,TradininMilano_152420,Tick,0,21,-21,21,140900,140600,-296,5696,-205,OK
2.709781,NeilShah1_81703,Tick,0,50,-50,50,140900,140600,-704,15704,1654,OK
2.709781,TheStockOverflowers_135792,Tick,0,14,-14,14,140900,140600,-197,1597,-2337,OK
2.709781,NotSoSharpe_420,Tick,0,10,-10,0,140900,140600,-140,1405140,-3670,OK
2.709781,Pythoneers_1,Tick,0,0,0,0,140900,140600,0,0,0,OK
2.709781,dup3dupca_1,Tick,0,10,-10,10,140900,140600,-141,3141,331,OK
2.709781,Chrimata_171201,Tick,0,10,-10,10,140900,140600,-141,1141,-1669,OK
2.709781,BristolZITraders_2223,Tick,0,10,-10,0,140900,140600,-141,1406141,-2669,OK
2.709781,TradininMilano_152420,Tick,0,21,-21,21,140900,140600,-296,5696,-205,OK
3.01656,NeilShah1_81703,Tick,0,50,-50,50,140900,140600,-704,15704,1654,OK
3.01656,TheStockOverflowers_135792,Tick,0,28,-28,28,140900,140600,-394,4594,-3274,OK
3.01656,NotSoSharpe_420,Tick,0,10,-10,0,140900,140600,-140,1405140,-3670,OK
3.01656,Pythoneers_1,Tick,0,0,0,0,140900,140600,0,0,0,OK
3.01656,dup3dupca_1,Tick,0,10,-10,10,140900,140600,-141,3141,331,OK
3.01656,Chrimata_171201,Tick,0,20,-20,20,140900,140600,-282,2282,-3338,OK
3.01656,BristolZITraders_2223,Tick,0,20,-20,0,140900,140600,-282,2813282,-4338,OK
3.01656,TradininMilano_152420,Tick,0,34,-34,34,140900,140600,-479,9779,225,OK
3.237381,NeilShah1_81703,Tick,0,50,-50,50,140900,140600,-704,15704,1654,OK
3.237381,TheStockOverflowers_135792,Tick,0,28,-28,28,140900,140600,-394,4594,-3274,OK
3.237381,NotSoSharpe_420,Tick,0,10,-10,0,140900,140600,-140,1405140,-3670,OK
3.237381,Pythoneers_1,Tick,0,0,0,0,140900,140600,0,0,0,OK
3.237381,dup3dupca_1,Tick,0,10,-10,10,140900,140600,-141,3141,331,OK
3.237381,Chrimata_171201,Tick,0,20,-20,20,140900,140600,-282,2282,-3338,OK
3.237381,BristolZITraders_2223,Tick,0,20,-20,0,140900,140600,-282,2813282,-4338,OK
3.237381,TradininMilano_152420,Tick,0,34,-34,34,140900,140600,-479,9779,225,OK
3.50365,NeilShah1_81703,Tick,0,50,-50,50,140900,140600,-704,15704,1654,OK
3.50365,TheStockOverflowers_135792,Tick,0,28,-28,28,140900,140600,-394,4594,-3274,OK
3.50365,NotSoSharpe_420,Tick,0,10,-10,0,140900,140600,-140,1405140,-3670,OK
3.50365,Pythoneers_1,Tick,0,0,0,0,140900,140600,0,0,0,OK
3.50365,dup3dupca_1,Tick,0,10,-10,10,140900,140600,-141,3141,331,OK
3.50365,Chrimata_171201,Tick,0,20,-20,20,140900,140600,-282,2282,-3338,OK
3.50365,BristolZITraders_2223,Tick,0,20,-20,0,140900,140600,-282,2813282,-4338,OK
3.50365,TradininMilano_152420,Tick,0,34,-34,34,140900,140600,-479,9779,225,OK
3.734253,NeilShah1_81703,Tick,0,50,-50,50,140900,140600,-704,15704,1654,OK
3.734253,TheStockOverflowers_135792,Tick,0,28,-28,28,140900,140600,-394,4594,-3274,OK
3.734253,NotSoSharpe_420,Tick,0,10,-10,0,140900,140600,-140,1405140,-3670,OK
3.734253,Pythoneers_1,Tick,0,0,0,0,140900,140600,0,0,0,OK
3.734253,dup3dupca_1,Tick,0,10,-10,10,140900,140600,-141,3141,331,OK
3.734253,Chrimata_171201,Tick,0,20,-20,20,140900,140600,-282,2282,-3338,OK
3.734253,BristolZITraders_2223,Tick,0,20,-20,0,140900,140600,-282,2813282,-4338,OK
3.734253,TradininMilano_152420,Tick,0,34,-34,34,140900,140600,-479,9779,225,OK
3.973349,NeilShah1_81703,Tick,0,50,-50,50,140900,140600,-704,15704,1654,OK
3.973349,TheStockOverflowers_135792,Tick,0,28,-28,28,140900,140600,-394,4594,-3274,OK
3.973349,NotSoSharpe_420,Tick,0,10,-10,0,140900,140600,-140,1405140,-3670,OK
3.973349,Pythoneers_1,Tick,0,0,0,0,140900,140600,0,0,0,OK
3.973349,dup3dupca_1,Tick,0,10,-10,10,140900,140600,-141,3141,331,OK
3.973349,Chrimata_171201,Tick,0,20,-20,20,140900,140600,-282,2282,-3338,OK
3.973349,BristolZITraders_2223,Tick,0,20,-20,0,140900,140600,-282,2813282,-4338,OK
3.973349,TradininMilano_152420,Tick,0,34,-34,34,140900,140600,-479,9779,225,OK
4.229855,NeilShah1_81703,Tick,0,50,-50,50,141200,140600,-704,15704,1654,OK
4.229855,TheStockOverflowers_135792,Tick,0,42,-42,42,141200,140600,-591,8991,-2811,OK
4.229855,NotSoSharpe_420,Tick,0,10,-10,0,141200,140600,-140,1405140,-3670,OK
4.229855,Pythoneers_1,Tick,0,0,0,0,141200,140600,0,0,0,OK
4.229855,dup3dupca_1,Tick,0,20,-20,20,141200,140600,-282,7282,1662,OK
4.229855,Chrimata_171201,Tick,0,30,-30,30,141200,140600,-423,3423,-5007,OK
4.229855,BristolZITraders_2223,Tick,0,30,-30,0,141200,140600,-423,4220423,-6007,OK
4.229855,TradininMilano_152420,Tick,0,54,-54,54,141200,140600,-761,18061,2887,OK
4.500861,NeilShah1_81703,Tick,0,50,-50,50,141200,140600,-704,15704,1654,OK
4.500861,TheStockOverflowers_135792,Tick,0,42,-42,42,141200,140600,-591,8991,-2811,OK
4.500861,NotSoSharpe_420,Tick,0,10,-10,0,141200,140600,-140,1405140,-3670,OK
4.500861,Pythoneers_1,Tick,0,0,0,0,141200,140600,0,0,0,OK
4.500861,dup3dupca_1,Tick,0,20,-20,20,141200,140600,-282,7282,1662,OK
4.500861,Chrimata_171201,Tick,0,30,-30,30,141200,140600,-423,3423,-5007,OK
4.500861,BristolZITraders_2223,Tick,0,30,-30,0,141200,140600,-423,4220423,-6007,OK
4.500861,TradininMilano_152420,Tick,0,54,-54,54,141200,140600,-761,18061,2887,OK
4.751264,NeilShah1_81703,Tick,0,50,-50,50,141200,140500,-704,15704,1654,OK
4.751264,TheStockOverflowers_135792,Tick,0,42,-42,42,141200,140500,-591,8991,-2811,OK
4.751264,NotSoSharpe_420,Tick,0,10,-10,0,141200,140500,-140,1405140,-2670,OK
4.751264,Pythoneers_1,Tick,0,0,0,0,141200,140500,0,0,0,OK
4.751264,dup3dupca_1,Tick,0,20,-20,20,141200,140500,-282,7282,1662,OK
4.751264,Chrimata_171201,Tick,0,30,-30,30,141200,140500,-423,3423,-5007,OK
4.751264,BristolZITraders_2223,Tick,0,30,-30,0,141200,140500,-423,4220423,-3007,OK
4.751264,TradininMilano_152420,Tick,0,54,-54,54,141200,140500,-761,18061,2887,OK
5.0453,NeilShah1_81703,Tick,0,50,-50,50,140300,140400,-704,15704,20704,OK
5.0453,TheStockOverflowers_135792,Tick,11,42,-31,31,140300,140400,-745,11345,14445,OK
5.0453,NotSoSharpe_420,Tick,10,10,0,0,140300,140400,-280,1280,1280,OK
5.0453,Pythoneers_1,Tick,0,0,0,0,140300,140400,0,0,0,OK
5.0453,dup3dupca_1,Tick,10,20,-10,10,140300,140400,-422,9422,10422,OK
5.0453,Chrimata_171201,Tick,10,30,-20,20,140300,140400,-563,5563,7563,OK
5.0453,BristolZITraders_2223,Tick,10,30,-20,0,140300,140400,-563,2817563,11563,OK
5.0453,TradininMilano_152420,Tick,0,54,-54,54,140300,140400,-761,18061,23461,OK
5.239738,NeilShah1_81703,Tick,0,50,-50,50,140300,140400,-704,15704,20704,OK
5.239738,TheStockOverflowers_135792,Tick,11,42,-31,31,140300,140400,-745,11345,14445,OK
5.239738,NotSoSharpe_420,Tick,10,10,0,0,140300,140400,-280,1280,1280,OK
5.239738,Pythoneers_1,Tick,0,0,0,0,140300,140400,0,0,0,OK
5.239738,dup3dupca_1,Tick,10,20,-10,10,140300,140400,-422,9422,10422,OK
5.239738,Chrimata_171201,Tick,10,30,-20,20,140300,140400,-563,5563,7563,OK
5.239738,BristolZITraders_2223,Tick,10,30,-20,0,140300,140400,-563,2817563,11563,OK
5.239738,TradininMilano_152420,Tick,0,54,-54,54,140300,140400,-761,18061,23461,OK
5.468558,NeilShah1_81703,Tick,0,50,-50,50,140200,140400,-704,15704,25704,OK
5.468558,TheStockOverflowers_135792,Tick,11,42,-31,31,140200,140400,-745,11345,17545,OK
5.468558,NotSoSharpe_420,Tick,10,10,0,0,140200,140400,-280,1280,1280,OK
5.468558,Pythoneers_1,Tick,0,0,0,0,140200,140400,0,0,0,OK
5.468558,dup3dupca_1,Tick,10,20,-10,10,140200,140400,-422,9422,11422,OK
5.468558,Chrimata_171201,Tick,10,30,-20,20,140200,140400,-563,5563,9563,OK
5.468558,BristolZITraders_2223,Tick,10,30,-20,0,140200,140400,-563,2817563,13563,OK
5.468558,TradininMilano_152420,Tick,0,54,-54,54,140200,140400,-761,18061,28861,OK
5.723359,NeilShah1_81703,Tick,0,50,-50,50,140500,140400,-704,15704,10704,OK
5.723359,TheStockOverflowers_135792,Tick,11,42,-31,31,140500,140400,-745,11345,8245,OK
5.723359,NotSoSharpe_420,Tick,10,20,-10,0,140500,140400,-420,1405420,420,OK
5.723359,Pythoneers_1,Tick,0,15,-15,15,140500,140400,-211,1711,211,OK
5.723359,dup3dupca_1,Tick,10,20,-10,10,140500,140400,-422,9422,8422,OK
5.723359,Chrimata_171201,Tick,10,40,-30,30,140500,140400,-703,6703,3703,OK
5.723359,BristolZITraders_2223,Tick,10,40,-30,0,140500,140400,-703,4222703,7703,OK
5.723359,TradininMilano_152420,Tick,0,64,-64,64,140500,140400,-901,19201,12801,OK
5.957281,NeilShah1_81703,Tick,0,50,-50,50,140500,140400,-704,15704,10704,OK
5.957281,TheStockOverflowers_135792,Tick,11,42,-31,31,140500,140400,-745,11345,8245,OK
5.957281,NotSoSharpe_420,Tick,10,20,-10,0,140500,140400,-420,1405420,420,OK
5.957281,Pythoneers_1,Tick,0,15,-15,15,140500,140400,-211,1711,211,OK
5.957281,dup3dupca_1,Tick,10,20,-10,10,140500,140400,-422,9422,8422,OK
5.957281,Chrimata_171201,Tick,10,40,-30,30,140500,140400,-703,6703,3703,OK
5.957281,BristolZITraders_2223,Tick,10,40,-30,0,140500,140400,-703,4222703,7703,OK
5.957281,TradininMilano_152420,Tick,0,64,-64,64,140500,140400,-901,19201,12801,OK
6.201154,NeilShah1_81703,Tick,0,50,-50,50,140800,140400,-704,15704,1654,OK
6.201154,TheStockOverflowers_135792,Tick,11,56,-45,45,140800,140400,-942,17142,4497,OK
6.201154,NotSoSharpe_420,Tick,10,30,-20,0,140800,140400,-560,2810560,-3060,OK
6.201154,Pythoneers_1,Tick,0,15,-15,15,140800,140400,-211,1711,-2504,OK
6.201154,dup3dupca_1,Tick,10,28,-18,18,140800,140400,-535,12735,7677,OK
6.201154,Chrimata_171201,Tick,10,50,-40,40,140800,140400,-843,7843,-3397,OK
6.201154,BristolZITraders_2223,Tick,10,50,-40,0,140800,140400,-843,5627843,603,OK
6.201154,TradininMilano_152420,Tick,0,64,-64,64,140800,140400,-901,19201,1217,OK
6.491234,NeilShah1_81703,Tick,0,50,-50,50,140800,140400,-704,15704,1654,OK
6.491234,TheStockOverflowers_135792,Tick,11,56,-45,45,140800,140400,-942,17142,4497,OK
6.491234,NotSoSharpe_420,Tick,10,30,-20,10,140800,140400,-560,1406560,-3060,OK
6.491234,Pythoneers_1,Tick,0,15,-15,15,140800,140400,-211,1711,-2504,OK
6.491234,dup3dupca_1,Tick,10,28,-18,18,140800,140400,-535,12735,7677,OK
6.491234,Chrimata_171201,Tick,10,50,-40,40,140800,140400,-843,7843,-3397,OK
6.491234,BristolZITraders_2223,Tick,10,50,-40,0,140800,140400,-843,5627843,603,OK
6.491234,TradininMilano_152420,Tick,0,64,-64,64,140800,140400,-901,19201,1217,OK
6.736225,NeilShah1_81703,Tick,0,50,-50,50,140800,140400,-704,15704,1654,OK
6.736225,TheStockOverflowers_135792,Tick,11,56,-45,45,140800,140400,-942,17142,4497,OK
6.736225,NotSoSharpe_420,Tick,10,30,-20,10,140800,140400,-560,1406560,-3060,OK
6.736225,Pythoneers_1,Tick,0,15,-15,15,140800,140400,-211,1711,-2504,OK
6.736225,dup3dupca_1,Tick,10,28,-18,18,140800,140400,-535,12735,7677,OK
6.736225,Chrimata_171201,Tick,10,50,-40,40,140800,140400,-843,7843,-3397,OK
6.736225,BristolZITraders_2223,Tick,10,50,-40,0,140800,140400,-843,5627843,603,OK
6.736225,TradininMilano_152420,Tick,0,64,-64,64,140800,140400,-901,19201,1217,OK
6.990243,NeilShah1_81703,Tick,0,50,-50,50,140300,140400,-704,15704,20704,OK
6.990243,TheStockOverflowers_135792,Tick,25,56,-31,31,140300,140400,-1138,17338,20438,OK
6.990243,NotSoSharpe_420,Tick,20,30,-10,10,140300,140400,-700,3700,4700,OK
6.990243,Pythoneers_1,Tick,0,15,-15,15,140300,140400,-211,1711,3211,OK
6.990243,dup3dupca_1,Tick,10,28,-18,18,140300,140400,-535,12735,14535,OK
6.990243,Chrimata_171201,Tick,10,50,-40,40,140300,140400,-843,7843,11843,OK
6.990243,BristolZITraders_2223,Tick,10,50,-40,0,140300,140400,-843,5627843,15843,OK
6.990243,TradininMilano_152420,Tick,0,64,-64,64,140300,140400,-901,19201,25601,OK
7.234896,NeilShah1_81703,Tick,0,50,-50,50,140300,140400,-704,15704,20704,OK
7.234896,TheStockOverflowers_135792,Tick,25,56,-31,31,140300,140400,-1138,17338,20438,OK
7.234896,NotSoSharpe_420,Tick,30,30,0,10,140300,140400,-419,-1399581,4419,OK
7.234896,Pythoneers_1,Tick,0,15,-15,15,140300,140400,-211,1711,3211,OK
7.234896,dup3dupca_1,Tick,10,28,-18,18,140300,140400,-535,12735,14535,OK
7.234896,Chrimata_171201,Tick,10,50,-40,40,140300,140400,-843,7843,11843,OK
7.234896,BristolZITraders_2223,Tick,10,50,-40,0,140300,140400,-843,5627843,15843,OK
7.234896,TradininMilano_152420,Tick,0,64,-64,64,140300,140400,-901,19201,25601,OK
7.476321,NeilShah1_81703,Tick,0,50,-50,50,140300,140400,-704,15704,20704,OK
7.476321,TheStockOverflowers_135792,Tick,25,56,-31,31,140300,140400,-1138,17338,20438,OK
7.476321,NotSoSharpe_420,Tick,30,30,0,10,140300,140400,-419,-1399581,4419,OK
7.476321,Pythoneers_1,Tick,0,15,-15,15,140300,140400,-211,1711,3211,OK
7.476321,dup3dupca_1,Tick,10,28,-18,18,140300,140400,-535,12735,14535,OK
7.476321,Chrimata_171201,Tick,10,50,-40,40,140300,140400,-843,7843,11843,OK
7.476321,BristolZITraders_2223,Tick,10,50,-40,0,140300,140400,-843,5627843,15843,OK
7.476321,TradininMilano_152420,Tick,0,64,-64,64,140300,140400,-901,19201,25601,OK
7.70121,NeilShah1_81703,Tick,0,50,-50,50,140200,140400,-704,15704,25704,OK
7.70121,TheStockOverflowers_135792,Tick,39,56,-17,17,140200,140400,-1334,18934,22334,OK
7.70121,NotSoSharpe_420,Tick,40,30,10,10,140200,140400,-138,-2802862,3138,OK
7.70121,Pythoneers_1,Tick,105,15,90,-90,140200,140400,-1683,13683,-4317,OK
7.70121,dup3dupca_1,Tick,10,28,-18,18,140200,140400,-535,12735,16335,OK
7.70121,Chrimata_171201,Tick,20,50,-30,30,140200,140400,-983,8983,14983,OK
7.70121,BristolZITraders_2223,Tick,20,50,-30,0,140200,140400,-983,4225983,19983,OK
7.70121,TradininMilano_152420,Tick,10,64,-54,54,140200,140400,-1041,20341,31141,OK
7.977708,NeilShah1_81703,Tick,0,50,-50,50,140200,140400,-704,15704,25704,OK
7.977708,TheStockOverflowers_135792,Tick,39,56,-17,17,140200,140400,-1334,18934,22334,OK
7.977708,NotSoSharpe_420,Tick,40,30,10,10,140200,140400,-138,-2802862,3138,OK
7.977708,Pythoneers_1,Tick,105,15,90,-90,140200,140400,-1683,13683,-4317,OK
7.977708,dup3dupca_1,Tick,10,28,-18,18,140200,140400,-535,12735,16335,OK
7.977708,Chrimata_171201,Tick,20,50,-30,30,140200,140400,-983,8983,14983,OK
7.977708,BristolZITraders_2223,Tick,20,50,-30,0,140200,140400,-983,4225983,19983,OK
7.977708,TradininMilano_152420,Tick,10,64,-54,54,140200,140400,-1041,20341,31141,OK
8.24862,NeilShah1_81703,Tick,0,50,-50,50,140400,140400,-704,15704,15704,OK
8.24862,TheStockOverflowers_135792,Tick,39,56,-17,17,140400,140400,-1334,18934,18934,OK
8.24862,NotSoSharpe_420,Tick,40,32,8,10,140400,140400,-166,-2522034,5166,OK
8.24862,Pythoneers_1,Tick,105,15,90,-90,140400,140400,-1683,13683,13683,OK
8.24862,dup3dupca_1,Tick,10,28,-18,18,140400,140400,-535,12735,12735,OK
8.24862,Chrimata_171201,Tick,20,50,-30,30,140400,140400,-983,8983,8983,OK
8.24862,BristolZITraders_2223,Tick,20,50,-30,0,140400,140400,-983,4225983,13983,OK
8.24862,TradininMilano_152420,Tick,10,64,-54,54,140400,140400,-1041,20341,20341,OK
8.459367,NeilShah1_81703,Tick,0,50,-50,50,140400,140400,-704,15704,15704,OK
8.459367,TheStockOverflowers_135792,Tick,39,56,-17,17,140400,140400,-1334,18934,18934,OK
8.459367,NotSoSharpe_420,Tick,40,32,8,10,140400,140400,-166,-2522034,5166,OK
8.459367,Pythoneers_1,Tick,105,15,90,-90,140400,140400,-1683,13683,13683,OK
8.459367,dup3dupca_1,Tick,10,28,-18,18,140400,140400,-535,12735,12735,OK
8.459367,Chrimata_171201,Tick,20,50,-30,30,140400,140400,-983,8983,8983,OK
8.459367,BristolZITraders_2223,Tick,20,50,-30,0,140400,140400,-983,4225983,13983,OK
8.459367,TradininMilano_152420,Tick,10,64,-54,54,140400,140400,-1041,20341,20341,OK
8.730762,NeilShah1_81703,Tick,0,50,-50,50,140400,140400,-704,15704,15704,OK
8.730762,TheStockOverflowers_135792,Tick,39,56,-17,17,140400,140400,-1334,18934,18934,OK
8.730762,NotSoSharpe_420,Tick,40,32,8,10,140400,140400,-166,-2522034,5166,OK
8.730762,Pythoneers_1,Tick,105,15,90,-90,140400,140400,-1683,13683,13683,OK
8.730762,dup3dupca_1,Tick,10,28,-18,18,140400,140400,-535,12735,12735,OK
8.730762,Chrimata_171201,Tick,20,50,-30,30,140400,140400,-983,8983,8983,OK
8.730762,BristolZITraders_2223,Tick,20,50,-30,0,140400,140400,-983,4225983,13983,OK
8.730762,TradininMilano_152420,Tick,10,64,-54,54,140400,140400,-1041,20341,20341,OK
9.02572,NeilShah1_81703,Tick,0,50,-50,50,140400,140400,-704,15704,15704,OK
9.02572,TheStockOverflowers_135792,Tick,39,56,-17,17,140400,140400,-1334,18934,18934,OK
9.02572,NotSoSharpe_420,Tick,40,32,8,10,140400,140400,-166,-2522034,5166,OK
9.02572,Pythoneers_1,Tick,105,15,90,-90,140400,140400,-1683,13683,13683,OK
9.02572,dup3dupca_1,Tick,10,28,-18,18,140400,140400,-535,12735,12735,OK
9.02572,Chrimata_171201,Tick,20,50,-30,30,140400,140400,-983,8983,8983,OK
9.02572,BristolZITraders_2223,Tick,20,50,-30,0,140400,140400,-983,4225983,13983,OK
9.02572,TradininMilano_152420,Tick,10,64,-54,54,140400,140400,-1041,20341,20341,OK
9.211542,NeilShah1_81703,Tick,0,50,-50,50,140400,140400,-704,15704,15704,OK
9.211542,TheStockOverflowers_135792,Tick,39,56,-17,17,140400,140400,-1334,18934,18934,OK
9.211542,NotSoSharpe_420,Tick,40,32,8,10,140400,140400,-166,-2522034,5166,OK
9.211542,Pythoneers_1,Tick,105,15,90,-90,140400,140400,-1683,13683,13683,OK
9.211542,dup3dupca_1,Tick,10,28,-18,18,140400,140400,-535,12735,12735,OK
9.211542,Chrimata_171201,Tick,20,50,-30,30,140400,140400,-983,8983,8983,OK
9.211542,BristolZITraders_2223,Tick,20,50,-30,0,140400,140400,-983,4225983,13983,OK
9.211542,TradininMilano_152420,Tick,10,64,-54,54,140400,140400,-1041,20341,20341,OK
9.507301,NeilShah1_81703,Tick,0,50,-50,50,140300,140400,-704,15704,20704,OK
9.507301,TheStockOverflowers_135792,Tick,39,56,-17,17,140300,140400,-1334,18934,20634,OK
9.507301,NotSoSharpe_420,Tick,40,32,8,10,140300,140400,-166,-2522034,4366,OK
