Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
1.027564,Alpha_Bull_2022,Tick,0,0,0,0,126700,,0,0,0,OK
1.027564,Erebor_3,Tick,10,16,-6,6,126700,,-330,-270,-270,OK
1.027564,PLTRN_807684,Tick,0,0,0,0,126700,,0,0,0,OK
1.22929,Rickian_1,Tick,0,0,0,0,126800,126700,0,0,0,OK
1.22929,Chrimata_171201,Tick,0,0,0,0,126800,126700,0,0,0,OK
1.22929,idontknowateamname_12343,Tick,0,30,-30,30,126800,126700,760,-1760,-4760,OK
1.22929,weridebikes_50323,Tick,0,0,0,0,126800,126700,0,0,0,OK
1.22929,Alpha_Bull_2022,Tick,0,0,0,0,126800,126700,0,0,0,OK
1.22929,Erebor_3,Tick,20,16,4,6,126800,126700,-457,-1268143,-743,OK
1.22929,PLTRN_807684,Tick,0,0,0,0,126800,126700,0,0,0,OK
1.470912,Rickian_1,Tick,0,0,0,0,126900,126800,0,0,0,OK
1.470912,Chrimata_171201,Tick,0,0,0,0,126900,126800,0,0,0,OK
1.470912,idontknowateamname_12343,Tick,10,30,-20,20,126900,126800,1014,-5014,-7014,OK
1.470912,weridebikes_50323,Tick,0,10,-10,10,126900,126800,-127,1127,127,OK
1.470912,Alpha_Bull_2022,Tick,0,0,0,0,126900,126800,0,0,0,OK
1.470912,Erebor_3,Tick,20,16,4,6,126900,126800,-457,-1268143,257,OK
1.470912,PLTRN_807684,Tick,0,0,0,0,126900,126800,0,0,0,OK
1.79609,Rickian_1,Tick,0,0,0,0,127100,126800,0,0,0,OK
1.79609,Chrimata_171201,Tick,0,0,0,0,127100,126800,0,0,0,OK
1.79609,idontknowateamname_12343,Tick,20,30,-10,10,127100,126800,1268,-5268,-7808,OK
1.79609,weridebikes_50323,Tick,0,10,-10,10,127100,126800,-127,1127,-1413,OK
1.79609,Alpha_Bull_2022,Tick,0,0,0,0,127100,126800,0,0,0,OK
1.79609,Erebor_3,Tick,20,26,-6,16,127100,126800,-584,-1269016,-2540,OK
1.79609,PLTRN_807684,Tick,0,0,0,0,127100,126800,0,0,0,OK
2.008654,Rickian_1,Tick,0,0,0,0,127100,126800,0,0,0,OK
2.008654,Chrimata_171201,Tick,0,0,0,0,127100,126800,0,0,0,OK
2.008654,idontknowateamname_12343,Tick,20,30,-10,10,127100,126800,1268,-5268,-7808,OK
2.008654,weridebikes_50323,Tick,0,10,-10,10,127100,126800,-127,1127,-1413,OK
2.008654,Alpha_Bull_2022,Tick,0,0,0,0,127100,126800,0,0,0,OK
2.008654,Erebor_3,Tick,20,26,-6,16,127100,126800,-584,-1269016,-2540,OK
2.008654,PLTRN_807684,Tick,0,0,0,0,127100,126800,0,0,0,OK
2.300628,Rickian_1,Tick,0,0,0,0,127100,126800,0,0,0,OK
2.300628,Chrimata_171201,Tick,0,0,0,0,127100,126800,0,0,0,OK
2.300628,idontknowateamname_12343,Tick,20,30,-10,10,127100,126800,1268,-5268,-7808,OK
2.300628,weridebikes_50323,Tick,0,10,-10,10,127100,126800,-127,1127,-1413,OK
2.300628,Alpha_Bull_2022,Tick,0,0,0,0,127100,126800,0,0,0,OK
2.300628,Erebor_3,Tick,20,26,-6,16,127100,126800,-584,-1269016,-2540,OK
2.300628,PLTRN_807684,Tick,0,0,0,0,127100,126800,0,0,0,OK
2.503077,Rickian_1,Tick,0,0,0,0,127100,126800,0,0,0,OK
2.503077,Chrimata_171201,Tick,0,0,0,0,127100,126800,0,0,0,OK
2.503077,idontknowateamname_12343,Tick,20,30,-10,10,127100,126800,1268,-5268,-7808,OK
2.503077,weridebikes_50323,Tick,0,10,-10,10,127100,126800,-127,1127,-1413,OK
2.503077,Alpha_Bull_2022,Tick,0,0,0,0,127100,126800,0,0,0,OK
2.503077,Erebor_3,Tick,20,26,-6,16,127100,126800,-584,-1269016,-2540,OK
2.503077,PLTRN_807684,Tick,0,0,0,0,127100,126800,0,0,0,OK
2.749402,Rickian_1,Tick,0,0,0,0,127400,126800,0,0,0,OK
2.749402,Chrimata_171201,Tick,0,0,0,0,127400,126800,0,0,0,OK
2.749402,idontknowateamname_12343,Tick,20,30,-10,10,127400,126800,1268,-5268,-7808,OK
2.749402,weridebikes_50323,Tick,0,10,-10,10,127400,126800,-127,1127,-1413,OK
2.749402,Alpha_Bull_2022,Tick,0,0,0,0,127400,126800,0,0,0,OK
2.749402,Erebor_3,Tick,20,41,-21,31,127400,126800,-775,-1268825,-6159,OK
2.749402,PLTRN_807684,Tick,0,0,0,0,127400,126800,0,0,0,OK
3.029064,Rickian_1,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.029064,Chrimata_171201,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.029064,idontknowateamname_12343,Tick,20,30,-10,10,127400,127200,1268,-5268,-7268,OK
3.029064,weridebikes_50323,Tick,0,10,-10,10,127400,127200,-127,1127,-873,OK
3.029064,Alpha_Bull_2022,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.029064,Erebor_3,Tick,20,41,-21,31,127400,127200,-775,-1268825,-1025,OK
3.029064,PLTRN_807684,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.290021,Rickian_1,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.290021,Chrimata_171201,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.290021,idontknowateamname_12343,Tick,20,40,-20,20,127400,127200,1523,-4523,-8523,OK
3.290021,weridebikes_50323,Tick,0,10,-10,10,127400,127200,-127,1127,-873,OK
3.290021,Alpha_Bull_2022,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.290021,Erebor_3,Tick,20,56,-36,46,127400,127200,-393,-1267707,-2907,OK
3.290021,PLTRN_807684,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.504403,Rickian_1,Tick,0,0,0,0,127700,127200,0,0,0,OK
3.504403,Chrimata_171201,Tick,0,0,0,0,127700,127200,0,0,0,OK
3.504403,idontknowateamname_12343,Tick,20,50,-30,30,127700,127200,1778,-2778,-10398,OK
3.504403,weridebikes_50323,Tick,0,17,-17,17,127700,127200,-216,2616,-1702,OK
3.504403,Alpha_Bull_2022,Tick,0,0,0,0,127700,127200,0,0,0,OK
3.504403,Erebor_3,Tick,30,56,-26,46,127700,127200,-521,-2543579,-6183,OK
3.504403,PLTRN_807684,Tick,0,0,0,0,127700,127200,0,0,0,OK
3.764388,Rickian_1,Tick,0,0,0,0,127700,127400,0,0,0,OK
3.764388,Chrimata_171201,Tick,0,0,0,0,127700,127400,0,0,0,OK
3.764388,idontknowateamname_12343,Tick,20,50,-30,30,127700,127400,1778,-2778,-10428,OK
3.764388,weridebikes_50323,Tick,0,17,-17,17,127700,127400,-216,2616,-1719,OK
3.764388,Alpha_Bull_2022,Tick,0,0,0,0,127700,127400,0,0,0,OK
3.764388,Erebor_3,Tick,30,56,-26,46,127700,127400,-521,-2543579,-2209,OK
3.764388,PLTRN_807684,Tick,0,0,0,0,127700,127400,0,0,0,OK
4.03313,Rickian_1,Tick,0,0,0,0,127700,127400,0,0,0,OK
4.03313,Chrimata_171201,Tick,0,0,0,0,127700,127400,0,0,0,OK
4.03313,idontknowateamname_12343,Tick,20,50,-30,30,127700,127400,1778,-2778,-10428,OK
4.03313,weridebikes_50323,Tick,0,17,-17,17,127700,127400,-216,2616,-1719,OK
4.03313,Alpha_Bull_2022,Tick,0,0,0,0,127700,127400,0,0,0,OK
4.03313,Erebor_3,Tick,30,56,-26,46,127700,127400,-521,-2543579,-2209,OK
4.03313,PLTRN_807684,Tick,0,0,0,0,127700,127400,0,0,0,OK
4.238227,Rickian_1,Tick,0,0,0,0,127700,127600,0,0,0,OK
4.238227,Chrimata_171201,Tick,0,0,0,0,127700,127600,0,0,0,OK
4.238227,idontknowateamname_12343,Tick,20,50,-30,30,127700,127600,1778,-2778,-5778,OK
4.238227,weridebikes_50323,Tick,0,17,-17,17,127700,127600,-216,2616,916,OK
4.238227,Alpha_Bull_2022,Tick,0,0,0,0,127700,127600,0,0,0,OK
4.238227,Erebor_3,Tick,30,56,-26,46,127700,127600,-521,-2543579,5821,OK
4.238227,PLTRN_807684,Tick,0,0,0,0,127700,127600,0,0,0,OK
4.492664,Rickian_1,Tick,0,0,0,0,127900,127600,0,0,0,OK
4.492664,Chrimata_171201,Tick,0,0,0,0,127900,127600,0,0,0,OK
4.492664,idontknowateamname_12343,Tick,30,50,-20,20,127900,127600,2034,-6034,-11134,OK
4.492664,weridebikes_50323,Tick,0,27,-27,27,127900,127600,-344,4744,-2141,OK
4.492664,Alpha_Bull_2022,Tick,0,0,0,0,127900,127600,0,0,0,OK
4.492664,Erebor_3,Tick,30,56,-26,46,127900,127600,-521,-2543579,1791,OK
4.492664,PLTRN_807684,Tick,0,0,0,0,127900,127600,0,0,0,OK
4.781957,Rickian_1,Tick,0,0,0,0,127800,127700,0,0,0,OK
4.781957,Chrimata_171201,Tick,0,0,0,0,127800,127700,0,0,0,OK
4.781957,idontknowateamname_12343,Tick,40,50,-10,10,127800,127700,2290,-8290,-9290,OK
4.781957,weridebikes_50323,Tick,0,27,-27,27,127800,127700,-344,4744,2044,OK
4.781957,Alpha_Bull_2022,Tick,0,0,0,0,127800,127700,0,0,0,OK
4.781957,Erebor_3,Tick,30,66,-36,56,127800,127700,-649,-2542451,7949,OK
4.781957,PLTRN_807684,Tick,0,0,0,0,127800,127700,0,0,0,OK
5.042399,Rickian_1,Tick,0,0,0,0,127800,127700,0,0,0,OK
5.042399,Chrimata_171201,Tick,0,0,0,0,127800,127700,0,0,0,OK
5.042399,idontknowateamname_12343,Tick,40,50,-10,10,127800,127700,2290,-8290,-9290,OK
5.042399,weridebikes_50323,Tick,0,27,-27,27,127800,127700,-344,4744,2044,OK
5.042399,Alpha_Bull_2022,Tick,0,0,0,0,127800,127700,0,0,0,OK
5.042399,Erebor_3,Tick,30,66,-36,56,127800,127700,-649,-2542451,7949,OK
5.042399,PLTRN_807684,Tick,0,0,0,0,127800,127700,0,0,0,OK
5.298812,Rickian_1,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.298812,Chrimata_171201,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.298812,idontknowateamname_12343,Tick,50,50,0,0,128000,128000,2546,-8546,-8546,OK
5.298812,weridebikes_50323,Tick,0,27,-27,27,128000,128000,-344,4744,4744,OK
5.298812,Alpha_Bull_2022,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.298812,Erebor_3,Tick,30,76,-46,66,128000,128000,-777,-2543323,16677,OK
5.298812,PLTRN_807684,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.497587,Rickian_1,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.497587,Chrimata_171201,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.497587,idontknowateamname_12343,Tick,50,50,0,0,128000,128000,2546,-8546,-8546,OK
5.497587,weridebikes_50323,Tick,0,27,-27,27,128000,128000,-344,4744,4744,OK
5.497587,Alpha_Bull_2022,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.497587,Erebor_3,Tick,30,76,-46,66,128000,128000,-777,-2543323,16677,OK
5.497587,PLTRN_807684,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.748724,Rickian_1,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.748724,Chrimata_171201,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.748724,idontknowateamname_12343,Tick,50,50,0,0,128000,128000,2546,-8546,-8546,OK
5.748724,weridebikes_50323,Tick,0,27,-27,27,128000,128000,-344,4744,4744,OK
5.748724,Alpha_Bull_2022,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.748724,Erebor_3,Tick,30,76,-46,66,128000,128000,-777,-2543323,16677,OK
5.748724,PLTRN_807684,Tick,0,0,0,0,128000,128000,0,0,0,OK
6.008028,Rickian_1,Tick,0,0,0,0,128100,128000,0,0,0,OK
6.008028,Chrimata_171201,Tick,0,0,0,0,128100,128000,0,0,0,OK
6.008028,idontknowateamname_12343,Tick,60,50,10,-10,128100,128000,2802,-8802,-7802,OK
6.008028,weridebikes_50323,Tick,0,27,-27,27,128100,128000,-344,4744,2044,OK
6.008028,Alpha_Bull_2022,Tick,0,10,-10,0,128100,128000,256,1280744,-256,OK
6.008028,Erebor_3,Tick,40,86,-46,66,128100,128000,-1033,-2544067,11333,OK
6.008028,PLTRN_807684,Tick,0,0,0,0,128100,128000,0,0,0,OK
6.273952,Rickian_1,Tick,0,0,0,0,128100,128000,0,0,0,OK
6.273952,Chrimata_171201,Tick,0,0,0,0,128100,128000,0,0,0,OK
6.273952,idontknowateamname_12343,Tick,60,60,0,0,128100,128000,3058,-7058,-7058,OK
6.273952,weridebikes_50323,Tick,0,37,-37,37,128100,128000,-472,8872,5172,OK
6.273952,Alpha_Bull_2022,Tick,10,10,0,0,128100,128000,513,-2513,-2513,OK
6.273952,Erebor_3,Tick,61,86,-25,66,128100,128000,-1302,-5235398,10102,OK
6.273952,PLTRN_807684,Tick,0,0,0,0,128100,128000,0,0,0,OK
6.51161,Rickian_1,Tick,0,9,-9,9,127500,128000,231,1569,3873,OK
6.51161,Chrimata_171201,Tick,0,0,0,0,127500,128000,0,0,0,OK
6.51161,idontknowateamname_12343,Tick,60,70,-10,10,127500,128000,3314,-6314,-3754,OK
6.51161,weridebikes_50323,Tick,94,47,47,-47,127500,128000,-1798,41398,29366,OK
6.51161,Alpha_Bull_2022,Tick,30,10,20,0,127500,128000,641,-2564641,-9761,OK
6.51161,Erebor_3,Tick,120,86,34,51,127500,128000,-2055,-10850545,20751,OK
6.51161,PLTRN_807684,Tick,5,0,5,-5,127500,128000,-64,1064,-216,OK
6.716048,Rickian_1,Tick,0,9,-9,9,127600,127700,231,1569,2469,OK
6.716048,Chrimata_171201,Tick,0,0,0,0,127600,127700,0,0,0,OK
6.716048,idontknowateamname_12343,Tick,60,70,-10,10,127600,127700,3314,-6314,-5314,OK
6.716048,weridebikes_50323,Tick,94,47,47,-47,127600,127700,-1798,41398,36698,OK
6.716048,Alpha_Bull_2022,Tick,40,10,30,0,127600,127700,896,-3840896,-12896,OK
6.716048,Erebor_3,Tick,120,96,24,61,127600,127700,-2183,-10851417,683,OK
6.716048,PLTRN_807684,Tick,5,0,5,-5,127600,127700,-64,1064,564,OK
7.026096,Rickian_1,Tick,0,9,-9,9,127400,127700,231,1569,3864,OK
7.026096,Chrimata_171201,Tick,0,0,0,0,127400,127700,0,0,0,OK
7.026096,idontknowateamname_12343,Tick,60,70,-10,10,127400,127700,3314,-6314,-3764,OK
7.026096,weridebikes_50323,Tick,94,102,-8,8,127400,127700,-2502,58602,60642,OK
7.026096,Alpha_Bull_2022,Tick,50,20,30,0,127400,127700,640,-3839640,-16290,OK
7.026096,Erebor_3,Tick,120,111,9,76,127400,127700,-1801,-10854799,-2594,OK
7.026096,PLTRN_807684,Tick,48,0,48,-48,127400,127700,-612,4412,-7828,OK
7.208489,Rickian_1,Tick,0,9,-9,9,127600,127600,231,1569,1569,OK
7.208489,Chrimata_171201,Tick,0,0,0,0,127600,127600,0,0,0,OK
7.208489,idontknowateamname_12343,Tick,70,70,0,0,127600,127600,3569,-7569,-7569,OK
7.208489,weridebikes_50323,Tick,94,102,-8,8,127600,127600,-2502,58602,58602,OK
7.208489,Alpha_Bull_2022,Tick,55,20,35,0,127600,127600,768,-4477768,-11768,OK
7.208489,Erebor_3,Tick,120,126,-6,91,127600,127600,-1993,-10854607,-8607,OK
7.208489,PLTRN_807684,Tick,48,0,48,-48,127600,127600,-612,4412,4412,OK
7.243839,Erebor_3,Breach,120,136,-16,101,127600,127600,-2121,-10854479,-8479,
7.244413,Erebor_3,Disconnect,120,136,-16,101,127600,127600,-2121,-10854479,-8479,
7.454515,Rickian_1,Tick,0,14,-14,14,127600,127600,359,2941,2941,OK
7.454515,Chrimata_171201,Tick,0,0,0,0,127600,127600,0,0,0,OK
7.454515,idontknowateamname_12343,Tick,70,70,0,0,127600,127600,3569,-7569,-7569,OK
7.454515,weridebikes_50323,Tick,94,102,-8,8,127600,127600,-2502,58602,58602,OK
7.454515,Alpha_Bull_2022,Tick,70,20,50,0,127600,127600,959,-6393459,-13459,OK
7.454515,Erebor_3,Tick,120,136,-16,101,127600,127600,-2121,-10854479,-8479,BREACH
7.454515,PLTRN_807684,Tick,48,0,48,-48,127600,127600,-612,4412,4412,OK
7.798154,Rickian_1,Tick,0,14,-14,14,127500,127600,359,2941,4341,OK
7.798154,Chrimata_171201,Tick,0,10,-10,10,127500,127600,255,-255,745,OK
7.798154,idontknowateamname_12343,Tick,70,80,-10,10,127500,127600,3824,-7824,-6824,OK
7.798154,weridebikes_50323,Tick,94,112,-18,18,127500,127600,-2630,60730,62530,OK
7.798154,Alpha_Bull_2022,Tick,80,20,60,0,127500,127600,1214,-7670714,-20714,OK
7.798154,Erebor_3,Tick,120,136,-16,101,127500,127600,-2121,-10854479,-6879,BREACH
7.798154,PLTRN_807684,Tick,100,0,100,-100,127500,127600,-1276,6276,-3724,OK
8.022196,Rickian_1,Tick,11,14,-3,3,127300,127600,639,7061,7826,OK
8.022196,Chrimata_171201,Tick,0,10,-10,10,127300,127600,255,-255,2295,OK
8.022196,idontknowateamname_12343,Tick,70,80,-10,10,127300,127600,3824,-7824,-5274,OK
8.022196,weridebikes_50323,Tick,104,112,-8,8,127300,127600,-2757,63857,65897,OK
8.022196,Alpha_Bull_2022,Tick,80,30,50,0,127300,127600,1469,-6397969,-30719,OK
8.022196,Erebor_3,Tick,120,136,-16,101,127300,127600,-2121,-10854479,-4399,BREACH
8.022196,PLTRN_807684,Tick,100,0,100,-100,127300,127600,-1276,6276,-19224,OK
8.267273,Rickian_1,Tick,11,14,-3,3,127300,127600,639,7061,7826,OK
8.267273,Chrimata_171201,Tick,0,10,-10,10,127300,127600,255,-255,2295,OK
8.267273,idontknowateamname_12343,Tick,70,80,-10,10,127300,127600,3824,-7824,-5274,OK
8.267273,weridebikes_50323,Tick,104,112,-8,8,127300,127600,-2757,63857,65897,OK
8.267273,Alpha_Bull_2022,Tick,80,30,50,0,127300,127600,1469,-6397969,-30719,OK
8.267273,Erebor_3,Tick,120,136,-16,101,127300,127600,-2121,-10854479,-4399,BREACH
8.267273,PLTRN_807684,Tick,100,0,100,-100,127300,127600,-1276,6276,-19224,OK
8.486857,Rickian_1,Tick,11,14,-3,3,127300,127400,639,7061,7361,OK
8.486857,Chrimata_171201,Tick,0,10,-10,10,127300,127400,255,-255,745,OK
8.486857,idontknowateamname_12343,Tick,70,80,-10,10,127300,127400,3824,-7824,-6824,OK
8.486857,weridebikes_50323,Tick,104,112,-8,8,127300,127400,-2757,63857,64657,OK
8.486857,Alpha_Bull_2022,Tick,80,30,50,0,127300,127400,1469,-6397969,-32969,OK
8.486857,Erebor_3,Tick,120,136,-16,101,127300,127400,-2121,-10854479,-23879,BREACH
8.486857,PLTRN_807684,Tick,100,0,100,-100,127300,127400,-1276,6276,-3724,OK
8.754056,Rickian_1,Tick,11,14,-3,3,127300,127400,639,7061,7361,OK
8.754056,Chrimata_171201,Tick,0,10,-10,10,127300,127400,255,-255,745,OK
8.754056,idontknowateamname_12343,Tick,70,80,-10,10,127300,127400,3824,-7824,-6824,OK
8.754056,weridebikes_50323,Tick,104,112,-8,8,127300,127400,-2757,63857,64657,OK
8.754056,Alpha_Bull_2022,Tick,80,30,50,0,127300,127400,1469,-6397969,-32969,OK
8.754056,Erebor_3,Tick,120,136,-16,101,127300,127400,-2121,-10854479,-23879,BREACH
8.754056,PLTRN_807684,Tick,100,0,100,-100,127300,127400,-1276,6276,-3724,OK
8.964301,Rickian_1,Tick,11,14,-3,3,127300,127400,639,7061,7361,OK
8.964301,Chrimata_171201,Tick,0,10,-10,10,127300,127400,255,-255,745,OK
8.964301,idontknowateamname_12343,Tick,70,80,-10,10,127300,127400,3824,-7824,-6824,OK
8.964301,weridebikes_50323,Tick,104,112,-8,8,127300,127400,-2757,63857,64657,OK
8.964301,Alpha_Bull_2022,Tick,80,30,50,0,127300,127400,1469,-6397969,-32969,OK
8.964301,Erebor_3,Tick,120,136,-16,101,127300,127400,-2121,-10854479,-23879,BREACH
8.964301,PLTRN_807684,Tick,100,0,100,-100,127300,127400,-1276,6276,-3724,OK
9.242191,Rickian_1,Tick,11,14,-3,3,127300,127800,639,7061,7829,OK
9.242191,Chrimata_171201,Tick,0,10,-10,10,127300,127800,255,-255,2305,OK
9.242191,idontknowateamname_12343,Tick,70,80,-10,10,127300,127800,3824,-7824,-5264,OK
9.242191,weridebikes_50323,Tick,104,112,-8,8,127300,127800,-2757,63857,65905,OK
9.242191,Alpha_Bull_2022,Tick,80,30,50,0,127300,127800,1469,-6397969,-20769,OK
9.242191,Erebor_3,Tick,120,136,-16,101,127300,127800,-2121,-10854479,12617,BREACH
9.242191,PLTRN_807684,Tick,100,0,100,-100,127300,127800,-1276,6276,-19324,OK
9.473019,Rickian_1,Tick,11,14,-3,3,127300,127800,639,7061,7829,OK
9.473019,Chrimata_171201,Tick,0,10,-10,10,127300,127800,255,-255,2305,OK
9.473019,idontknowateamname_12343,Tick,70,80,-10,10,127300,127800,3824,-7824,-5264,OK
9.473019,weridebikes_50323,Tick,104,112,-8,8,127300,127800,-2757,63857,65905,OK
9.473019,Alpha_Bull_2022,Tick,80,30,50,0,127300,127800,1469,-6397969,-20769,OK
9.473019,Erebor_3,Tick,120,136,-16,101,127300,127800,-2121,-10854479,12617,BREACH
9.473019,PLTRN_807684,Tick,100,0,100,-100,127300,127800,-1276,6276,-19324,OK
9.744383,Rickian_1,Tick,11,14,-3,3,127300,127800,639,7061,7829,OK
9.744383,Chrimata_171201,Tick,0,10,-10,10,127300,127800,255,-255,2305,OK
9.744383,idontknowateamname_12343,Tick,70,80,-10,10,127300,127800,3824,-7824,-5264,OK
9.744383,weridebikes_50323,Tick,201,112,89,-89,127300,127800,-3992,94192,71408,OK
9.744383,Alpha_Bull_2022,Tick,90,30,60,0,127300,127800,1342,-7670842,-18202,OK
9.744383,Erebor_3,Tick,120,136,-16,101,127300,127800,-2121,-10854479,12617,BREACH
9.744383,PLTRN_807684,Tick,100,0,100,-100,127300,127800,-1276,6276,-19324,OK
10.00196,Rickian_1,Tick,11,14,-3,3,127900,127500,639,7061,6296,OK
10.00196,Chrimata_171201,Tick,0,10,-10,10,127900,127500,255,-255,-2805,OK
10.00196,idontknowateamname_12343,Tick,70,80,-10,10,127900,127500,3824,-7824,-10374,OK
10.00196,weridebikes_50323,Tick,201,112,89,-89,127900,127500,-3992,94192,116887,OK
10.00196,Alpha_Bull_2022,Tick,100,30,70,0,127900,127500,1598,-8950098,-7248,OK
10.00196,Erebor_3,Tick,120,136,-16,101,127900,127500,-2121,-10854479,-21059,BREACH
10.00196,PLTRN_807684,Tick,100,0,100,-100,127900,127500,-1276,6276,31776,OK
10.278555,Rickian_1,Tick,11,14,-3,3,127000,127500,639,7061,7826,OK
10.278555,Chrimata_171201,Tick,0,10,-10,10,127000,127500,255,-255,2295,OK
10.278555,idontknowateamname_12343,Tick,70,80,-10,10,127000,127500,3824,-7824,-5274,OK
10.278555,weridebikes_50323,Tick,212,112,100,-100,127000,127500,-4132,96532,71032,OK
10.278555,Alpha_Bull_2022,Tick,110,30,80,0,127000,127500,1471,-10220971,-41371,OK
10.278555,Erebor_3,Tick,120,136,-16,101,127000,127500,-2121,-10854479,-12899,BREACH
10.278555,PLTRN_807684,Tick,100,0,100,-100,127000,127500,-1276,6276,-19224,OK
10.521104,Rickian_1,Tick,11,14,-3,3,126900,127500,639,7061,7826,OK
10.521104,Chrimata_171201,Tick,0,10,-10,10,126900,127500,255,-255,2295,OK
10.521104,idontknowateamname_12343,Tick,70,80,-10,10,126900,127500,3824,-7824,-5274,OK
10.521104,weridebikes_50323,Tick,212,112,100,-100,126900,127500,-4132,96532,71032,OK
10.521104,Alpha_Bull_2022,Tick,120,30,90,0,126900,127500,1344,-11493844,-41794,OK
10.521104,Erebor_3,Tick,120,136,-16,101,126900,127500,-2121,-10854479,-12899,BREACH
10.521104,PLTRN_807684,Tick,100,0,100,-100,126900,127500,-1276,6276,-19224,OK
10.792614,Rickian_1,Tick,11,14,-3,3,127900,127500,639,7061,6296,OK
10.792614,Chrimata_171201,Tick,0,10,-10,10,127900,127500,255,-255,-2805,OK
10.792614,idontknowateamname_12343,Tick,70,80,-10,10,127900,127500,3824,-7824,-10374,OK
10.792614,weridebikes_50323,Tick,212,112,100,-100,127900,127500,-4132,96532,122032,OK
10.792614,Alpha_Bull_2022,Tick,120,30,90,0,127900,127500,1344,-11493844,4106,OK
10.792614,Erebor_3,Tick,120,136,-16,101,127900,127500,-2121,-10854479,-21059,BREACH
10.792614,PLTRN_807684,Tick,100,0,100,-100,127900,127500,-1276,6276,31776,OK
10.962688,Rickian_1,Tick,11,14,-3,3,127900,127500,639,7061,6296,OK
10.962688,Chrimata_171201,Tick,0,10,-10,10,127900,127500,255,-255,-2805,OK
10.962688,idontknowateamname_12343,Tick,70,80,-10,10,127900,127500,3824,-7824,-10374,OK
