Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
0.711289,weridebikes_50323,Tick,0,0,0,0,126600,,0,0,0,OK
1.020315,PLTRN_807684,Tick,0,0,0,0,126600,,0,0,0,OK
1.020315,Chrimata_171201,Tick,0,0,0,0,126600,,0,0,0,OK
1.020315,RegMonks_30506,Tick,0,10,-10,10,126600,,253,747,747,OK
1.020315,idontknowateamname_12343,Tick,0,10,-10,10,126600,,253,747,747,OK
1.020315,OIC_104,Tick,0,1,-1,1,126600,,-13,13,13,OK
1.020315,TonyStarb_893475,Tick,0,0,0,0,126600,,0,0,0,OK
1.020315,TUB_Part2_110011,Tick,0,0,0,0,126600,,0,0,0,OK
1.020315,weridebikes_50323,Tick,0,0,0,0,126600,,0,0,0,OK
1.213116,PLTRN_807684,Tick,0,0,0,0,126600,126700,0,0,0,OK
1.213116,Chrimata_171201,Tick,0,0,0,0,126600,126700,0,0,0,OK
1.213116,RegMonks_30506,Tick,0,10,-10,10,126600,126700,253,747,1747,OK
1.213116,idontknowateamname_12343,Tick,0,10,-10,10,126600,126700,253,747,1747,OK
1.213116,OIC_104,Tick,0,1,-1,1,126600,126700,-13,13,113,OK
1.213116,TonyStarb_893475,Tick,0,0,0,0,126600,126700,0,0,0,OK
1.213116,TUB_Part2_110011,Tick,0,0,0,0,126600,126700,0,0,0,OK
1.213116,weridebikes_50323,Tick,0,0,0,0,126600,126700,0,0,0,OK
1.539024,PLTRN_807684,Tick,0,0,0,0,126700,126800,0,0,0,OK
1.539024,Chrimata_171201,Tick,0,0,0,0,126700,126800,0,0,0,OK
1.539024,RegMonks_30506,Tick,0,10,-10,10,126700,126800,253,747,1747,OK
1.539024,idontknowateamname_12343,Tick,10,10,0,0,126700,126800,506,494,494,OK
1.539024,OIC_104,Tick,0,11,-11,11,126700,126800,-140,-860,240,OK
1.539024,TonyStarb_893475,Tick,0,0,0,0,126700,126800,0,0,0,OK
1.539024,TUB_Part2_110011,Tick,0,0,0,0,126700,126800,0,0,0,OK
1.539024,weridebikes_50323,Tick,0,0,0,0,126700,126800,0,0,0,OK
1.711606,PLTRN_807684,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.711606,Chrimata_171201,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.711606,RegMonks_30506,Tick,0,10,-10,10,127000,126800,253,747,-1253,OK
1.711606,idontknowateamname_12343,Tick,20,10,10,-10,127000,126800,760,1240,3240,OK
1.711606,OIC_104,Tick,0,11,-11,11,127000,126800,-140,-860,-3060,OK
1.711606,TonyStarb_893475,Tick,0,10,-10,10,127000,126800,-127,-1873,-3873,OK
1.711606,TUB_Part2_110011,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.711606,weridebikes_50323,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.952561,PLTRN_807684,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.952561,Chrimata_171201,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.952561,RegMonks_30506,Tick,0,10,-10,10,127000,126800,253,747,-1253,OK
1.952561,idontknowateamname_12343,Tick,20,10,10,-10,127000,126800,760,1240,3240,OK
1.952561,OIC_104,Tick,0,11,-11,11,127000,126800,-140,-860,-3060,OK
1.952561,TonyStarb_893475,Tick,0,10,-10,10,127000,126800,-127,-1873,-3873,OK
1.952561,TUB_Part2_110011,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.952561,weridebikes_50323,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.226136,PLTRN_807684,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.226136,Chrimata_171201,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.226136,RegMonks_30506,Tick,0,10,-10,10,127000,126800,253,747,-1253,OK
2.226136,idontknowateamname_12343,Tick,20,10,10,-10,127000,126800,760,1240,3240,OK
2.226136,OIC_104,Tick,0,11,-11,11,127000,126800,-140,-860,-3060,OK
2.226136,TonyStarb_893475,Tick,0,10,-10,10,127000,126800,-127,-1873,-3873,OK
2.226136,TUB_Part2_110011,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.226136,weridebikes_50323,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.45284,PLTRN_807684,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.45284,Chrimata_171201,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.45284,RegMonks_30506,Tick,0,10,-10,10,127000,126800,253,747,-1253,OK
2.45284,idontknowateamname_12343,Tick,20,10,10,-10,127000,126800,760,1240,3240,OK
2.45284,OIC_104,Tick,0,11,-11,11,127000,126800,-140,-860,-3060,OK
2.45284,TonyStarb_893475,Tick,0,10,-10,10,127000,126800,-127,-1873,-3873,OK
2.45284,TUB_Part2_110011,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.45284,weridebikes_50323,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.745428,PLTRN_807684,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.745428,Chrimata_171201,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.745428,RegMonks_30506,Tick,0,10,-10,10,127000,126800,253,747,-1253,OK
2.745428,idontknowateamname_12343,Tick,20,10,10,-10,127000,126800,760,1240,3240,OK
2.745428,OIC_104,Tick,0,11,-11,11,127000,126800,-140,-860,-3060,OK
2.745428,TonyStarb_893475,Tick,0,10,-10,10,127000,126800,-127,-1873,-3873,OK
2.745428,TUB_Part2_110011,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.745428,weridebikes_50323,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.985133,PLTRN_807684,Tick,0,0,0,0,127400,127300,0,0,0,OK
2.985133,Chrimata_171201,Tick,0,0,0,0,127400,127300,0,0,0,OK
2.985133,RegMonks_30506,Tick,0,10,-10,10,127400,127300,253,747,-253,OK
2.985133,idontknowateamname_12343,Tick,20,20,0,0,127400,127300,1015,985,985,OK
2.985133,OIC_104,Tick,0,11,-11,11,127400,127300,-140,-860,-1960,OK
2.985133,TonyStarb_893475,Tick,0,10,-10,10,127400,127300,-127,-1873,-2873,OK
2.985133,TUB_Part2_110011,Tick,0,0,0,0,127400,127300,0,0,0,OK
2.985133,weridebikes_50323,Tick,0,0,0,0,127400,127300,0,0,0,OK
3.297454,PLTRN_807684,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.297454,Chrimata_171201,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.297454,RegMonks_30506,Tick,0,10,-10,10,127400,127200,253,747,-1253,OK
3.297454,idontknowateamname_12343,Tick,20,30,-10,10,127400,127200,1270,730,-1270,OK
3.297454,OIC_104,Tick,0,11,-11,11,127400,127200,-140,-860,-3060,OK
3.297454,TonyStarb_893475,Tick,0,10,-10,10,127400,127200,-127,-1873,-3873,OK
3.297454,TUB_Part2_110011,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.297454,weridebikes_50323,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.53818,PLTRN_807684,Tick,0,0,0,0,127500,127200,0,0,0,OK
3.53818,Chrimata_171201,Tick,0,0,0,0,127500,127200,0,0,0,OK
3.53818,RegMonks_30506,Tick,0,10,-10,10,127500,127200,253,747,-1793,OK
3.53818,idontknowateamname_12343,Tick,20,30,-10,10,127500,127200,1270,730,-1810,OK
3.53818,OIC_104,Tick,0,18,-18,18,127500,127200,-229,-771,-5343,OK
3.53818,TonyStarb_893475,Tick,0,10,-10,10,127500,127200,-127,-1873,-4413,OK
3.53818,TUB_Part2_110011,Tick,0,0,0,0,127500,127200,0,0,0,OK
3.53818,weridebikes_50323,Tick,0,0,0,0,127500,127200,0,0,0,OK
3.768957,PLTRN_807684,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.768957,Chrimata_171201,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.768957,RegMonks_30506,Tick,0,10,-10,10,127500,127400,253,747,-253,OK
3.768957,idontknowateamname_12343,Tick,30,30,0,0,127500,127400,1525,-1525,-1525,OK
3.768957,OIC_104,Tick,0,28,-28,28,127500,127400,-357,-643,-3443,OK
3.768957,TonyStarb_893475,Tick,0,10,-10,10,127500,127400,-127,-1873,-2873,OK
3.768957,TUB_Part2_110011,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.768957,weridebikes_50323,Tick,0,0,0,0,127500,127400,0,0,0,OK
4.016786,PLTRN_807684,Tick,0,0,0,0,127500,127400,0,0,0,OK
4.016786,Chrimata_171201,Tick,0,0,0,0,127500,127400,0,0,0,OK
4.016786,RegMonks_30506,Tick,0,10,-10,10,127500,127400,253,747,-253,OK
4.016786,idontknowateamname_12343,Tick,30,30,0,0,127500,127400,1525,-1525,-1525,OK
4.016786,OIC_104,Tick,0,28,-28,28,127500,127400,-357,-643,-3443,OK
4.016786,TonyStarb_893475,Tick,0,10,-10,10,127500,127400,-127,-1873,-2873,OK
4.016786,TUB_Part2_110011,Tick,0,0,0,0,127500,127400,0,0,0,OK
4.016786,weridebikes_50323,Tick,0,0,0,0,127500,127400,0,0,0,OK
4.240871,PLTRN_807684,Tick,0,0,0,0,127500,127600,0,0,0,OK
4.240871,Chrimata_171201,Tick,0,0,0,0,127500,127600,0,0,0,OK
4.240871,RegMonks_30506,Tick,0,10,-10,10,127500,127600,253,747,1747,OK
4.240871,idontknowateamname_12343,Tick,30,30,0,0,127500,127600,1525,-1525,-1525,OK
4.240871,OIC_104,Tick,0,28,-28,28,127500,127600,-357,-643,2157,OK
4.240871,TonyStarb_893475,Tick,0,10,-10,10,127500,127600,-127,-1873,-873,OK
4.240871,TUB_Part2_110011,Tick,0,0,0,0,127500,127600,0,0,0,OK
4.240871,weridebikes_50323,Tick,0,0,0,0,127500,127600,0,0,0,OK
4.541548,PLTRN_807684,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.541548,Chrimata_171201,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.541548,RegMonks_30506,Tick,0,10,-10,10,127500,127700,253,747,2747,OK
4.541548,idontknowateamname_12343,Tick,30,30,0,0,127500,127700,1525,-1525,-1525,OK
4.541548,OIC_104,Tick,0,28,-28,28,127500,127700,-357,-643,4957,OK
4.541548,TonyStarb_893475,Tick,0,10,-10,10,127500,127700,-127,-1873,127,OK
4.541548,TUB_Part2_110011,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.541548,weridebikes_50323,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.790527,PLTRN_807684,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.790527,Chrimata_171201,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.790527,RegMonks_30506,Tick,0,10,-10,10,127500,127700,253,747,2747,OK
4.790527,idontknowateamname_12343,Tick,30,30,0,0,127500,127700,1525,-1525,-1525,OK
4.790527,OIC_104,Tick,0,28,-28,28,127500,127700,-357,-643,4957,OK
4.790527,TonyStarb_893475,Tick,0,10,-10,10,127500,127700,-127,-1873,127,OK
4.790527,TUB_Part2_110011,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.790527,weridebikes_50323,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.970056,PLTRN_807684,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.970056,Chrimata_171201,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.970056,RegMonks_30506,Tick,0,10,-10,10,127500,127700,253,747,2747,OK
4.970056,idontknowateamname_12343,Tick,30,30,0,0,127500,127700,1525,-1525,-1525,OK
4.970056,OIC_104,Tick,0,28,-28,28,127500,127700,-357,-643,4957,OK
4.970056,TonyStarb_893475,Tick,0,10,-10,10,127500,127700,-127,-1873,127,OK
4.970056,TUB_Part2_110011,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.970056,weridebikes_50323,Tick,0,0,0,0,127500,127700,0,0,0,OK
5.214541,PLTRN_807684,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.214541,Chrimata_171201,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.214541,RegMonks_30506,Tick,0,10,-10,10,127500,128000,253,747,3307,OK
5.214541,idontknowateamname_12343,Tick,30,30,0,0,127500,128000,1525,-1525,-1525,OK
5.214541,OIC_104,Tick,0,28,-28,28,127500,128000,-357,-643,6525,OK
5.214541,TonyStarb_893475,Tick,0,10,-10,10,127500,128000,-127,-1873,687,OK
5.214541,TUB_Part2_110011,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.214541,weridebikes_50323,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.498626,PLTRN_807684,Tick,0,0,0,0,127900,128000,0,0,0,OK
5.498626,Chrimata_171201,Tick,0,0,0,0,127900,128000,0,0,0,OK
5.498626,RegMonks_30506,Tick,0,10,-10,10,127900,128000,253,747,1747,OK
5.498626,idontknowateamname_12343,Tick,40,30,10,-10,127900,128000,1781,219,-781,OK
5.498626,OIC_104,Tick,0,58,-58,58,127900,128000,-741,-9259,-3459,OK
5.498626,TonyStarb_893475,Tick,0,10,-10,10,127900,128000,-127,-1873,-873,OK
5.498626,TUB_Part2_110011,Tick,20,0,20,-20,127900,128000,512,3488,1488,OK
5.498626,weridebikes_50323,Tick,0,0,0,0,127900,128000,0,0,0,OK
5.795371,PLTRN_807684,Tick,0,0,0,0,127900,128000,0,0,0,OK
5.795371,Chrimata_171201,Tick,0,0,0,0,127900,128000,0,0,0,OK
5.795371,RegMonks_30506,Tick,0,10,-10,10,127900,128000,253,747,1747,OK
5.795371,idontknowateamname_12343,Tick,40,30,10,-10,127900,128000,1781,219,-781,OK
5.795371,OIC_104,Tick,0,58,-58,58,127900,128000,-741,-9259,-3459,OK
5.795371,TonyStarb_893475,Tick,0,10,-10,10,127900,128000,-127,-1873,-873,OK
5.795371,TUB_Part2_110011,Tick,20,0,20,-20,127900,128000,512,3488,1488,OK
5.795371,weridebikes_50323,Tick,0,0,0,0,127900,128000,0,0,0,OK
5.979067,PLTRN_807684,Tick,0,0,0,0,127900,128000,0,0,0,OK
5.979067,Chrimata_171201,Tick,0,0,0,0,127900,128000,0,0,0,OK
5.979067,RegMonks_30506,Tick,0,10,-10,10,127900,128000,253,747,1747,OK
5.979067,idontknowateamname_12343,Tick,40,30,10,-10,127900,128000,1781,219,-781,OK
5.979067,OIC_104,Tick,0,58,-58,58,127900,128000,-741,-9259,-3459,OK
5.979067,TonyStarb_893475,Tick,0,10,-10,10,127900,128000,-127,-1873,-873,OK
5.979067,TUB_Part2_110011,Tick,20,0,20,-20,127900,128000,512,3488,1488,OK
5.979067,weridebikes_50323,Tick,0,0,0,0,127900,128000,0,0,0,OK
6.292136,PLTRN_807684,Tick,0,0,0,0,127900,128000,0,0,0,OK
6.292136,Chrimata_171201,Tick,0,0,0,0,127900,128000,0,0,0,OK
6.292136,RegMonks_30506,Tick,0,10,-10,10,127900,128000,253,747,1747,OK
6.292136,idontknowateamname_12343,Tick,40,30,10,-10,127900,128000,1781,219,-781,OK
6.292136,OIC_104,Tick,11,58,-47,47,127900,128000,-882,-10218,-5518,OK
6.292136,TonyStarb_893475,Tick,0,10,-10,10,127900,128000,-127,-1873,-873,OK
6.292136,TUB_Part2_110011,Tick,20,0,20,-20,127900,128000,512,3488,1488,OK
6.292136,weridebikes_50323,Tick,0,0,0,0,127900,128000,0,0,0,OK
6.471812,PLTRN_807684,Tick,12,0,12,-12,127900,128000,-153,-1047,-2247,OK
6.471812,Chrimata_171201,Tick,0,0,0,0,127900,128000,0,0,0,OK
6.471812,RegMonks_30506,Tick,0,10,-10,10,127900,128000,253,747,1747,OK
6.471812,idontknowateamname_12343,Tick,40,40,0,0,127900,128000,2037,-37,-37,OK
6.471812,OIC_104,Tick,158,58,100,-100,127900,128000,-2762,-23038,-33038,OK
6.471812,TonyStarb_893475,Tick,0,10,-10,10,127900,128000,-127,-1873,-873,OK
6.471812,TUB_Part2_110011,Tick,20,0,20,-20,127900,128000,512,3488,1488,OK
6.471812,weridebikes_50323,Tick,0,0,0,0,127900,128000,0,0,0,OK
6.716318,PLTRN_807684,Tick,20,0,20,-20,127900,127700,-255,-1745,2255,OK
6.716318,Chrimata_171201,Tick,0,0,0,0,127900,127700,0,0,0,OK
6.716318,RegMonks_30506,Tick,0,10,-10,10,127900,127700,253,747,-1253,OK
6.716318,idontknowateamname_12343,Tick,40,48,-8,8,127900,127700,2242,-242,-1842,OK
6.716318,OIC_104,Tick,158,58,100,-100,127900,127700,-2762,-23038,-3038,OK
6.716318,TonyStarb_893475,Tick,0,10,-10,10,127900,127700,-127,-1873,-3873,OK
6.716318,TUB_Part2_110011,Tick,20,0,20,-20,127900,127700,512,3488,7488,OK
6.716318,weridebikes_50323,Tick,0,0,0,0,127900,127700,0,0,0,OK
6.954735,PLTRN_807684,Tick,20,0,20,-20,127900,127700,-255,-1745,2255,OK
6.954735,Chrimata_171201,Tick,0,0,0,0,127900,127700,0,0,0,OK
6.954735,RegMonks_30506,Tick,0,10,-10,10,127900,127700,253,747,-1253,OK
6.954735,idontknowateamname_12343,Tick,40,48,-8,8,127900,127700,2242,-242,-1842,OK
6.954735,OIC_104,Tick,158,58,100,-100,127900,127700,-2762,-23038,-3038,OK
6.954735,TonyStarb_893475,Tick,0,55,-55,55,127900,127700,-703,3203,-7797,OK
6.954735,TUB_Part2_110011,Tick,20,20,0,0,127900,127700,256,5744,5744,OK
6.954735,weridebikes_50323,Tick,0,0,0,0,127900,127700,0,0,0,OK
7.206371,PLTRN_807684,Tick,63,0,63,-63,127600,127600,-804,-1196,-1196,OK
7.206371,Chrimata_171201,Tick,0,0,0,0,127600,127600,0,0,0,OK
7.206371,RegMonks_30506,Tick,0,10,-10,10,127600,127600,253,747,747,OK
7.206371,idontknowateamname_12343,Tick,40,48,-8,8,127600,127600,2242,-242,-242,OK
7.206371,OIC_104,Tick,158,58,100,-100,127600,127600,-2762,-23038,-23038,OK
7.206371,TonyStarb_893475,Tick,0,55,-55,55,127600,127600,-703,3203,3203,OK
7.206371,TUB_Part2_110011,Tick,20,20,0,0,127600,127600,256,5744,5744,OK
7.206371,weridebikes_50323,Tick,0,0,0,0,127600,127600,0,0,0,OK
7.481632,PLTRN_807684,Tick,73,0,73,-73,127600,127600,-932,-2068,-2068,OK
7.481632,Chrimata_171201,Tick,0,10,-10,10,127600,127600,255,-255,-255,OK
7.481632,RegMonks_30506,Tick,0,10,-10,10,127600,127600,253,747,747,OK
7.481632,idontknowateamname_12343,Tick,40,48,-8,8,127600,127600,2242,-242,-242,OK
7.481632,OIC_104,Tick,158,58,100,-100,127600,127600,-2762,-23038,-23038,OK
7.481632,TonyStarb_893475,Tick,0,55,-55,55,127600,127600,-703,3203,3203,OK
7.481632,TUB_Part2_110011,Tick,20,20,0,0,127600,127600,256,5744,5744,OK
7.481632,weridebikes_50323,Tick,0,0,0,0,127600,127600,0,0,0,OK
7.793971,PLTRN_807684,Tick,90,0,90,-90,127400,127600,-1149,-5251,-23251,OK
7.793971,Chrimata_171201,Tick,0,20,-20,20,127400,127600,510,-1510,2490,OK
7.793971,RegMonks_30506,Tick,0,10,-10,10,127400,127600,253,747,2747,OK
7.793971,idontknowateamname_12343,Tick,40,48,-8,8,127400,127600,2242,-242,1358,OK
7.793971,OIC_104,Tick,158,58,100,-100,127400,127600,-2762,-23038,-43038,OK
7.793971,TonyStarb_893475,Tick,0,55,-55,55,127400,127600,-703,3203,14203,OK
7.793971,TUB_Part2_110011,Tick,20,37,-17,17,127400,127600,690,7010,10410,OK
7.793971,weridebikes_50323,Tick,0,0,0,0,127400,127600,0,0,0,OK
8.03008,PLTRN_807684,Tick,98,0,98,-98,127600,127600,-945,-5455,-5455,OK
8.03008,Chrimata_171201,Tick,0,20,-20,20,127600,127600,510,-1510,-1510,OK
8.03008,RegMonks_30506,Tick,0,20,-20,20,127600,127600,125,-125,-125,OK
8.03008,idontknowateamname_12343,Tick,50,48,2,-2,127600,127600,2497,2703,2703,OK
8.03008,OIC_104,Tick,158,58,100,-100,127600,127600,-2762,-23038,-23038,OK
8.03008,TonyStarb_893475,Tick,0,55,-55,55,127600,127600,-703,3203,3203,OK
8.03008,TUB_Part2_110011,Tick,40,37,3,-3,127600,127600,1199,14501,14501,OK
8.03008,weridebikes_50323,Tick,0,0,0,0,127600,127600,0,0,0,OK
8.208815,PLTRN_807684,Tick,98,0,98,-98,127600,127600,-945,-5455,-5455,OK
8.208815,Chrimata_171201,Tick,0,20,-20,20,127600,127600,510,-1510,-1510,OK
8.208815,RegMonks_30506,Tick,0,20,-20,20,127600,127600,125,-125,-125,OK
8.208815,idontknowateamname_12343,Tick,50,48,2,-2,127600,127600,2497,2703,2703,OK
8.208815,OIC_104,Tick,158,58,100,-100,127600,127600,-2762,-23038,-23038,OK
8.208815,TonyStarb_893475,Tick,0,55,-55,55,127600,127600,-703,3203,3203,OK
8.208815,TUB_Part2_110011,Tick,40,37,3,-3,127600,127600,1199,14501,14501,OK
8.208815,weridebikes_50323,Tick,0,0,0,0,127600,127600,0,0,0,OK
8.455549,PLTRN_807684,Tick,98,0,98,-98,127600,127400,-945,-5455,14145,OK
8.455549,Chrimata_171201,Tick,0,20,-20,20,127600,127400,510,-1510,-5510,OK
8.455549,RegMonks_30506,Tick,0,20,-20,20,127600,127400,125,-125,-4125,OK
8.455549,idontknowateamname_12343,Tick,50,48,2,-2,127600,127400,2497,2703,3103,OK
8.455549,OIC_104,Tick,158,58,100,-100,127600,127400,-2762,-23038,-3038,OK
8.455549,TonyStarb_893475,Tick,0,55,-55,55,127600,127400,-703,3203,-7797,OK
8.455549,TUB_Part2_110011,Tick,40,37,3,-3,127600,127400,1199,14501,15101,OK
8.455549,weridebikes_50323,Tick,0,0,0,0,127600,127400,0,0,0,OK
8.759497,PLTRN_807684,Tick,100,0,100,-100,127600,127400,-971,-6029,13971,OK
8.759497,Chrimata_171201,Tick,0,20,-20,20,127600,127400,510,-1510,-5510,OK
8.759497,RegMonks_30506,Tick,0,20,-20,20,127600,127400,125,-125,-4125,OK
8.759497,idontknowateamname_12343,Tick,50,50,0,0,127600,127400,2548,2852,2852,OK
8.759497,OIC_104,Tick,158,58,100,-100,127600,127400,-2762,-23038,-3038,OK
8.759497,TonyStarb_893475,Tick,0,55,-55,55,127600,127400,-703,3203,-7797,OK
8.759497,TUB_Part2_110011,Tick,40,37,3,-3,127600,127400,1199,14501,15101,OK
8.759497,weridebikes_50323,Tick,0,0,0,0,127600,127400,0,0,0,OK
9.020988,PLTRN_807684,Tick,100,0,100,-100,127600,127400,-971,-6029,13971,OK
9.020988,Chrimata_171201,Tick,0,20,-20,20,127600,127400,510,-1510,-5510,OK
9.020988,RegMonks_30506,Tick,0,30,-30,30,127600,127400,-3,-997,-6997,OK
9.020988,idontknowateamname_12343,Tick,60,50,10,-10,127600,127400,2803,1597,3597,OK
9.020988,OIC_104,Tick,158,58,100,-100,127600,127400,-2762,-23038,-3038,OK
9.020988,TonyStarb_893475,Tick,0,55,-55,55,127600,127400,-703,3203,-7797,OK
9.020988,TUB_Part2_110011,Tick,40,37,3,-3,127600,127400,1199,14501,15101,OK
9.020988,weridebikes_50323,Tick,0,0,0,0,127600,127400,0,0,0,OK
9.270301,PLTRN_807684,Tick,100,0,100,-100,127600,127800,-971,-6029,-26029,OK
9.270301,Chrimata_171201,Tick,0,20,-20,20,127600,127800,510,-1510,2490,OK
9.270301,RegMonks_30506,Tick,0,30,-30,30,127600,127800,-3,-997,5003,OK
9.270301,idontknowateamname_12343,Tick,60,50,10,-10,127600,127800,2803,1597,-403,OK
9.270301,OIC_104,Tick,158,58,100,-100,127600,127800,-2762,-23038,-43038,OK
9.270301,TonyStarb_893475,Tick,0,55,-55,55,127600,127800,-703,3203,14203,OK
9.270301,TUB_Part2_110011,Tick,40,37,3,-3,127600,127800,1199,14501,13901,OK
9.270301,weridebikes_50323,Tick,0,0,0,0,127600,127800,0,0,0,OK
9.475662,PLTRN_807684,Tick,100,0,100,-100,127600,127800,-971,-6029,-26029,OK
9.475662,Chrimata_171201,Tick,0,20,-20,20,127600,127800,510,-1510,2490,OK
9.475662,RegMonks_30506,Tick,0,30,-30,30,127600,127800,-3,-997,5003,OK
9.475662,idontknowateamname_12343,Tick,60,50,10,-10,127600,127800,2803,1597,-403,OK
9.475662,OIC_104,Tick,158,58,100,-100,127600,127800,-2762,-23038,-43038,OK
9.475662,TonyStarb_893475,Tick,0,55,-55,55,127600,127800,-703,3203,14203,OK
9.475662,TUB_Part2_110011,Tick,40,37,3,-3,127600,127800,1199,14501,13901,OK
9.475662,weridebikes_50323,Tick,0,0,0,0,127600,127800,0,0,0,OK
9.720093,PLTRN_807684,Tick,100,0,100,-100,127600,127800,-971,-6029,-26029,OK
9.720093,Chrimata_171201,Tick,0,20,-20,20,127600,127800,510,-1510,2490,OK
9.720093,RegMonks_30506,Tick,0,30,-30,30,127600,127800,-3,-997,5003,OK
9.720093,idontknowateamname_12343,Tick,60,50,10,-10,127600,127800,2803,1597,-403,OK
9.720093,OIC_104,Tick,158,58,100,-100,127600,127800,-2762,-23038,-43038,OK
9.720093,TonyStarb_893475,Tick,0,55,-55,55,127600,127800,-703,3203,14203,OK
9.720093,TUB_Part2_110011,Tick,40,37,3,-3,127600,127800,1199,14501,13901,OK
